,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
172,Destination,Allora,2005_Allora_Aki Restaurant,51.536970000000004,-0.18639,2005-07-28
173,Origin,Aki Restaurant,2005_Allora_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
174,Destination,Bengal Lancer,2005_Bengal Lancer_Aki Restaurant,51.54848,-0.141778,2005-06-24
175,Origin,Aki Restaurant,2005_Bengal Lancer_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
176,Destination,Konaki Greek Restaurant,2005_Konaki Greek Restaurant_Aki Restaurant,51.51726,-0.126603,2005-11-05
177,Origin,Aki Restaurant,2005_Konaki Greek Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
178,Destination,Sushi Waka,2005_Sushi Waka_Aki Restaurant,51.536998,-0.145009,2005-07-26
179,Origin,Aki Restaurant,2005_Sushi Waka_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
180,Destination,Old Crown,2005_Old Crown_Aki Restaurant,51.516890999999994,-0.12531,2005-07-25
181,Origin,Aki Restaurant,2005_Old Crown_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
182,Destination,Shah Tandoori,2005_Shah Tandoori_Aki Restaurant,51.526422,-0.137931,2005-04-08
183,Origin,Aki Restaurant,2005_Shah Tandoori_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
184,Destination,Lantana Cafe,2005_Lantana Cafe_Aki Restaurant,51.519021,-0.135793,2005-07-14
185,Origin,Aki Restaurant,2005_Lantana Cafe_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
186,Destination,Express Cafe,2005_Express Cafe_Aki Restaurant,51.529517999999996,-0.116559,2005-04-07
187,Origin,Aki Restaurant,2005_Express Cafe_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
188,Destination,Belgo Noord & Belgo Rapido,2005_Belgo Noord & Belgo Rapido_Aki Restaurant,51.543861,-0.150849,2005-07-28
189,Origin,Aki Restaurant,2005_Belgo Noord & Belgo Rapido_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
190,Destination,Tohbang Restaurant,2005_Tohbang Restaurant_Aki Restaurant,51.522399,-0.111293,2005-06-16
191,Origin,Aki Restaurant,2005_Tohbang Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
192,Destination,Jing Jun Ge Chinese Restaurant,2005_Jing Jun Ge Chinese Restaurant_Aki Restaurant,51.549141999999996,-0.18245899999999998,2005-07-15
193,Origin,Aki Restaurant,2005_Jing Jun Ge Chinese Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
194,Destination,Cafe Mode,2005_Cafe Mode_Aki Restaurant,51.515044,-0.126064,2005-01-07
195,Origin,Aki Restaurant,2005_Cafe Mode_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
196,Destination,Alps Restaurant,2005_Alps Restaurant_Aki Restaurant,51.521433,-0.11598299999999999,2005-03-05
197,Origin,Aki Restaurant,2005_Alps Restaurant_Aki Restaurant,51.523041,-0.11357300000000001,2005-01-06
