,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
854,Destination,Virgin Active Swiss Cottage (formerly Esporta Health & Fitness),2013_Virgin Active Swiss Cottage (formerly Esporta Health & Fitness)_Giraffe Stop,51.547698,-0.181321,2013-01-28
855,Origin,Giraffe Stop,2013_Virgin Active Swiss Cottage (formerly Esporta Health & Fitness)_Giraffe Stop,51.531959,-0.12365,2013-01-02
856,Destination,Crowndale Off Licence,2013_Crowndale Off Licence_Giraffe Stop,51.535618,-0.134023,2013-02-28
857,Origin,Giraffe Stop,2013_Crowndale Off Licence_Giraffe Stop,51.531959,-0.12365,2013-01-02
858,Destination,Bloc Bar (Formerly Record Club/The Stillery,2013_Bloc Bar (Formerly Record Club/The Stillery_Giraffe Stop,51.540164000000004,-0.141998,2013-10-17
859,Origin,Giraffe Stop,2013_Bloc Bar (Formerly Record Club/The Stillery_Giraffe Stop,51.531959,-0.12365,2013-01-02
860,Destination,Spaghetti House,2013_Spaghetti House_Giraffe Stop,51.519513,-0.133795,2013-03-05
861,Origin,Giraffe Stop,2013_Spaghetti House_Giraffe Stop,51.531959,-0.12365,2013-01-02
862,Destination,The Cedar Restaurant and Bar,2013_The Cedar Restaurant and Bar_Giraffe Stop,51.549717,-0.191104,2013-08-07
863,Origin,Giraffe Stop,2013_The Cedar Restaurant and Bar_Giraffe Stop,51.531959,-0.12365,2013-01-02
864,Destination,Brecknock Convenience Store,2013_Brecknock Convenience Store_Giraffe Stop,51.556475,-0.137786,2013-01-30
865,Origin,Giraffe Stop,2013_Brecknock Convenience Store_Giraffe Stop,51.531959,-0.12365,2013-01-02
866,Destination,Cabana,2013_Cabana_Giraffe Stop,51.516045,-0.127443,2013-10-10
867,Origin,Giraffe Stop,2013_Cabana_Giraffe Stop,51.531959,-0.12365,2013-01-02
868,Destination,Camden Pizza Ltd,2013_Camden Pizza Ltd_Giraffe Stop,51.541977,-0.139098,2013-03-05
869,Origin,Giraffe Stop,2013_Camden Pizza Ltd_Giraffe Stop,51.531959,-0.12365,2013-01-02
870,Destination,College Arms,2013_College Arms_Giraffe Stop,51.520386,-0.132202,2013-02-27
871,Origin,Giraffe Stop,2013_College Arms_Giraffe Stop,51.531959,-0.12365,2013-01-02
872,Destination,Flesh and Buns (previously Kitchen Italia),2013_Flesh and Buns (previously Kitchen Italia)_Giraffe Stop,51.514056,-0.12601400000000001,2013-08-19
873,Origin,Giraffe Stop,2013_Flesh and Buns (previously Kitchen Italia)_Giraffe Stop,51.531959,-0.12365,2013-01-02
874,Destination,Majestic Wine Warehouse,2013_Majestic Wine Warehouse_Giraffe Stop,51.514813000000004,-0.15024200000000001,2013-02-19
875,Origin,Giraffe Stop,2013_Majestic Wine Warehouse_Giraffe Stop,51.531959,-0.12365,2013-01-02
876,Destination,Belgo Noord & Belgo Rapido,2013_Belgo Noord & Belgo Rapido_Giraffe Stop,51.543861,-0.150849,2013-04-17
877,Origin,Giraffe Stop,2013_Belgo Noord & Belgo Rapido_Giraffe Stop,51.531959,-0.12365,2013-01-02
878,Destination,All Star Lanes,2013_All Star Lanes_Giraffe Stop,51.519286,-0.12206700000000001,2013-01-23
879,Origin,Giraffe Stop,2013_All Star Lanes_Giraffe Stop,51.531959,-0.12365,2013-01-02
880,Destination,The Earl of Camden,2013_The Earl of Camden_Giraffe Stop,51.537586,-0.14385,2013-11-02
881,Origin,Giraffe Stop,2013_The Earl of Camden_Giraffe Stop,51.531959,-0.12365,2013-01-02
882,Destination,Old Oak,2013_Old Oak_Giraffe Stop,51.554717,-0.151107,2013-02-26
883,Origin,Giraffe Stop,2013_Old Oak_Giraffe Stop,51.531959,-0.12365,2013-01-02
884,Destination,La Provence,2013_La Provence_Giraffe Stop,51.559391,-0.178055,2013-10-21
885,Origin,Giraffe Stop,2013_La Provence_Giraffe Stop,51.531959,-0.12365,2013-01-02
886,Destination,Goodenough College,2013_Goodenough College_Giraffe Stop,51.524307,-0.11796500000000001,2013-12-23
887,Origin,Giraffe Stop,2013_Goodenough College_Giraffe Stop,51.531959,-0.12365,2013-01-02
888,Destination,Crown,2013_Crown_Giraffe Stop,51.516842,-0.126469,2013-04-12
889,Origin,Giraffe Stop,2013_Crown_Giraffe Stop,51.531959,-0.12365,2013-01-02
890,Destination,Stag,2013_Stag_Giraffe Stop,51.553337,-0.161684,2013-06-17
891,Origin,Giraffe Stop,2013_Stag_Giraffe Stop,51.531959,-0.12365,2013-01-02
892,Destination,Savers,2013_Savers_Giraffe Stop,51.536631,-0.14013499999999998,2013-09-20
893,Origin,Giraffe Stop,2013_Savers_Giraffe Stop,51.531959,-0.12365,2013-01-02
894,Destination,Thistle Euston,2013_Thistle Euston_Giraffe Stop,51.528952000000004,-0.137736,2013-06-13
895,Origin,Giraffe Stop,2013_Thistle Euston_Giraffe Stop,51.531959,-0.12365,2013-01-02
896,Destination,Cafe Rouge,2013_Cafe Rouge_Giraffe Stop,51.515423,-0.147778,2013-09-18
897,Origin,Giraffe Stop,2013_Cafe Rouge_Giraffe Stop,51.531959,-0.12365,2013-01-02
898,Destination,Marlborough Arms,2013_Marlborough Arms_Giraffe Stop,51.521608,-0.132898,2013-09-12
899,Origin,Giraffe Stop,2013_Marlborough Arms_Giraffe Stop,51.531959,-0.12365,2013-01-02
900,Destination,Aldi,2013_Aldi_Giraffe Stop,51.539895,-0.195959,2013-06-02
901,Origin,Giraffe Stop,2013_Aldi_Giraffe Stop,51.531959,-0.12365,2013-01-02
902,Destination,Aquila Club (formerly Secrets),2013_Aquila Club (formerly Secrets)_Giraffe Stop,51.549878,-0.183277,2013-05-12
903,Origin,Giraffe Stop,2013_Aquila Club (formerly Secrets)_Giraffe Stop,51.531959,-0.12365,2013-01-02
904,Destination,The George,2013_The George_Giraffe Stop,51.55271,-0.166968,2013-06-24
905,Origin,Giraffe Stop,2013_The George_Giraffe Stop,51.531959,-0.12365,2013-01-02
906,Destination,Tesco Heath Street Hampstead Express,2013_Tesco Heath Street Hampstead Express_Giraffe Stop,51.556143,-0.179161,2013-03-04
907,Origin,Giraffe Stop,2013_Tesco Heath Street Hampstead Express_Giraffe Stop,51.531959,-0.12365,2013-01-02
908,Destination,Gung Ho,2013_Gung Ho_Giraffe Stop,51.552687,-0.18896,2013-02-12
909,Origin,Giraffe Stop,2013_Gung Ho_Giraffe Stop,51.531959,-0.12365,2013-01-02
910,Destination,Cote,2013_Cote_Giraffe Stop,51.555378999999995,-0.176217,2013-09-19
911,Origin,Giraffe Stop,2013_Cote_Giraffe Stop,51.531959,-0.12365,2013-01-02
