,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
138,Destination,Masala Zone Camden Town,2016_Masala Zone Camden Town_Way 2 Save,51.538422,-0.143124,2016-05-12
139,Origin,Way 2 Save,2016_Masala Zone Camden Town_Way 2 Save,51.546555,-0.203003,2016-01-02
140,Destination,Manitoba Tigella Kitchen and Bar,2016_Manitoba Tigella Kitchen and Bar_Way 2 Save,51.51685,-0.128578,2016-08-26
141,Origin,Way 2 Save,2016_Manitoba Tigella Kitchen and Bar_Way 2 Save,51.546555,-0.203003,2016-01-02
142,Destination,Way 2 Save,2016_Way 2 Save_Way 2 Save,51.546555,-0.203003,2016-01-02
143,Origin,Way 2 Save,2016_Way 2 Save_Way 2 Save,51.546555,-0.203003,2016-01-02
144,Destination,Belushis Bar,2016_Belushis Bar_Way 2 Save,51.536631,-0.14013499999999998,2016-06-21
145,Origin,Way 2 Save,2016_Belushis Bar_Way 2 Save,51.546555,-0.203003,2016-01-02
146,Destination,Museum Tavern,2016_Museum Tavern_Way 2 Save,51.518343,-0.12531199999999998,2016-03-16
147,Origin,Way 2 Save,2016_Museum Tavern_Way 2 Save,51.546555,-0.203003,2016-01-02
148,Destination,Southampton Arms,2016_Southampton Arms_Way 2 Save,51.556022,-0.14632,2016-09-27
149,Origin,Way 2 Save,2016_Southampton Arms_Way 2 Save,51.546555,-0.203003,2016-01-02
150,Destination,The Blues Kitchen,2016_The Blues Kitchen_Way 2 Save,51.536691,-0.141465,2016-09-13
151,Origin,Way 2 Save,2016_The Blues Kitchen_Way 2 Save,51.546555,-0.203003,2016-01-02
152,Destination,"Tortilla, Unit 1B, Building B1, Block B","2016_Tortilla, Unit 1B, Building B1, Block B_Way 2 Save",51.532662,-0.125656,2016-01-19
153,Origin,Way 2 Save,"2016_Tortilla, Unit 1B, Building B1, Block B_Way 2 Save",51.546555,-0.203003,2016-01-02
154,Destination,La du du,2016_La du du_Way 2 Save,51.547853,-0.190641,2016-05-08
155,Origin,Way 2 Save,2016_La du du_Way 2 Save,51.546555,-0.203003,2016-01-02
156,Destination,Franco Manca (formerly Sam's Kitchen),2016_Franco Manca (formerly Sam's Kitchen)_Way 2 Save,51.550323,-0.141154,2016-04-26
