,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
5214,043234,Street Trading  - Renewal Application,LL062,"Leather Lane, London,",,Open,No,,,,,,2010-12-07,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36331,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043234
5220,043504,Street Trading  - Renewal Application,PRM1,"Camden High Street, London,",,Open,No,,,,,,2010-07-26,,Camden Town,E05000130,Camden Town with Primrose Hill,528921.46,183734.37,-0.142531,51.537808,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.537808, -0.142531)",36281,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043504
5234,043541,Street Trading  - Renewal Application,FC55,"59-61 Regent's Park Road, London, NW1 8XD",,Open,No,,,,,,2010-07-27,,,E05000130,Camden Town with Primrose Hill,527831.92,184041.77,-0.158121,51.540818,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.540818, -0.158121)",36254,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043541
5277,045813,Street Trading  - Renewal Application,IN32,"Inverness Street, London,",,Open,No,,,,,,2011-03-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35953,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045813
5404,043403,Street Trading  - Renewal Application,ES11,"Earlham Street, London,",,Open,No,,,,,,2010-07-20,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36301,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043403
5598,046467,Street Trading  - Renewal Application,QC07,"Queen's Crescent, London,",,Open,No,,,,,,2011-08-23,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",35822,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046467
5607,043283,Street Trading  - Renewal Application,LLS92,"Leather Lane, London,",,Open,No,,,,,,2010-07-14,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36303,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043283
5698,045860,Street Trading  - Renewal Application,KWM1,"Kingsway, London,",,Open,No,,,,,,2011-03-15,,,E05000138,Holborn and Covent Garden,530582.58,181461.55,-0.11943599999999999,51.517002000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.517002, -0.119436)",35946,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045860
5754,046148,Street Trading  - Renewal Application,QC17,"Queen's Crescent, London,",,Open,No,,,,,,2011-06-07,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",35906,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046148
5982,043000,Street Trading  - Renewal Application,CS107,"Chalton Street, London,",,Open,No,,,,,,2010-09-06,,,E05000143,St Pancras and Somers Town,529879.6,182805.3,-0.12906700000000002,51.529239000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529239, -0.129067)",36360,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043000
6317,043017,Street Trading  - Renewal Application,ES06,"Earlham Street, London,",,Open,No,,,,,,2010-06-14,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36352,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043017
6366,043590,Street Trading  - Renewal Application,IN17,"Inverness Street, London,",,Open,No,,,,,,2010-02-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36235,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043590
6379,043219,Street Trading  - Renewal Application,LL048,"Leather Lane, London,",,Open,No,,,,,,2010-09-07,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36334,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043219
6419,046463,Street Trading  - Renewal Application,PWNV1,"Camden High Street, London,",,Open,No,,,,,,2011-08-23,,Camden Town,E05000130,Camden Town with Primrose Hill,528878.6,183801.64,-0.143124,51.538422,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.538422, -0.143124)",35826,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046463
6420,046182,Street Trading  - Renewal Application,INSU33,"Inverness Street, London,",,Open,No,,,,,,2011-07-21,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35901,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046182
6443,046060,Street Trading  - Renewal Application,LL041,"Leather Lane, London,",,Open,No,,,,,,2011-06-17,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35912,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046060
6467,046460,Street Trading  - Renewal Application,PS09,"Plender Street, London,",,Open,No,,,,,,2011-08-23,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.535494, -0.140296)",35829,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046460
