,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
7,APP\LATE-TEN\000132,Late Temporary Event Notice,Woody Grill,"1A CAMDEN ROAD, LONDON, NW1 9LG",LA2003,Application Approved,No,08/10/2012,,,,10/10/2012,2012-05-10,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.539219, -0.141978)",34085,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000132
23,APP\LATE-TEN\000612,Late Temporary Event Notice,Miusan (Formerly Zensai),"16 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Rejected,No,,,,,06/12/2013,2013-03-12,06/12/2013,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.540039, -0.144497)",33645,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000612
28,APP\LATE-TEN\002127,Late Temporary Event Notice,Sir Colin Campbell,"264 266 KILBURN HIGH ROAD, LONDON, NW6 2BY",LA2003,Application Rejected,No,,,,,27/04/2017,2017-04-24,24/04/2017,,E05000140,Kilburn,524976.44,184257.2,-0.199197,51.543393,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.543393, -0.199197)",32226,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\002127
118,APP\LATE-TEN\001632,Late Temporary Event Notice,Piano Bar Restaurant,"115 FINCHLEY ROAD, LONDON, NW3 6HY",LA2003,Application Approved,No,18/02/2016,,,,22/02/2016,2016-02-17,,,E05000144,Swiss Cottage,526598.65,184234.03,-0.175825,51.542823,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542823, -0.175825)",32695,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001632
126,APP\LATE-TEN\000564,Late Temporary Event Notice,The Earl of Camden,"55 PARKWAY, LONDON, NW1 7PN",LA2003,Application Approved,No,20/11/2013,,,,25/11/2013,2013-11-20,,Camden Town,E05000130,Camden Town with Primrose Hill,528830.64,183707.33,-0.14385,51.537586,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.537586, -0.14385)",33691,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000564
139,APP\LATE-TEN\001869,Late Temporary Event Notice,Granary Square,"1 GRANARY BUILDING GRANARY SQUARE, LONDON, N1C 4AA",LA2003,Application Approved,No,21/09/2016,,,,26/09/2016,2016-09-21,,,E05000143,St Pancras and Somers Town,530179.14,183608.02,-0.124454,51.536384000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.536384, -0.124454)",32466,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001869
144,APP\LATE-TEN\000817,Late Temporary Event Notice,Kings Cross Centre,"211 WESTMINSTER KINGSWAY COLLEGE KINGS CROSS CENTRE GRAY'S INN ROAD, LONDON, WC1X 8RA",LA2003,Application Approved,No,16/05/2014,,,,21/05/2014,2014-05-16,,,E05000141,King's Cross,530582.87,182546.76,-0.11903,51.526754,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.526754, -0.11903)",33451,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000817
149,APP\LATE-TEN\001223,Late Temporary Event Notice,Bloomsbury Ballroom,"37  63 VICTORIA HOUSE SOUTHAMPTON ROW, LONDON, WC1B 4DA",LA2003,Application Approved,No,27/04/2015,,,,29/04/2015,2015-04-24,,Seven Dials,E05000138,Holborn and Covent Garden,530393.5,181710.95,-0.12206700000000001,51.519286,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.519286, -0.122067)",33075,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001223
160,APP\LATE-TEN\000036,Late Temporary Event Notice,Kingsgate Workshops Trust Ltd,"110 116 KINGSGATE WORKSHOPS KINGSGATE ROAD, LONDON, NW6 2JG",LA2003,Application Approved,No,20/06/2012,,,,21/06/2012,2012-06-16,,,E05000140,Kilburn,525150.77,184354.16,-0.19665,51.544226,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.544226, -0.19665)",34179,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000036
170,APP\LATE-TEN\001803,Late Temporary Event Notice,FitzJohn's Primary School,"86A FITZJOHN'S PRIMARY SCHOOL FITZJOHN'S AVENUE, LONDON, NW3 6NP",LA2003,Application Approved,No,04/07/2016,,,,07/07/2016,2016-03-07,,,E05000135,Hampstead Town,526593.3,185464.71,-0.17545999999999998,51.553885,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.553885, -0.17546)",32531,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001803
189,APP\LATE-TEN\001731,Late Temporary Event Notice,Piano Bar Restaurant,"115 FINCHLEY ROAD, LONDON, NW3 6HY",LA2003,Application Rejected,No,04/05/2016,,,,06/05/2016,2016-03-05,03/05/2016,,E05000144,Swiss Cottage,526598.65,184234.03,-0.175825,51.542823,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542823, -0.175825)",32599,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001731
198,APP\LATE-TEN\002106,Late Temporary Event Notice,British Film Institute,"21 STEPHEN STREET, LONDON, W1T 1LW",LA2003,Application Approved,No,12/04/2017,,,,17/04/2017,2017-12-04,,,E05000129,Bloomsbury,529658.98,181501.2,-0.132725,51.51757,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.51757, -0.132725)",32245,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\002106
210,APP\LATE-TEN\001174,Late Temporary Event Notice,Enterprise,"38 RED LION STREET, LONDON, WC1R 4PN",LA2003,Application Approved,No,13/03/2015,,,,13/03/2015,2015-10-03,,,E05000138,Holborn and Covent Garden,530745.15,181817.95,-0.11696199999999998,51.520167,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.520167, -0.116962)",33123,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001174
213,APP\LATE-TEN\000860,Late Temporary Event Notice,Parliament Hill School,"PARLIAMENT HILL SCHOOL HIGHGATE ROAD, LONDON, NW5 1RL",LA2003,Application Approved,No,26/06/2014,,,,30/06/2014,2014-06-25,,,E05000137,Highgate,528345.71,185989.05,-0.150007,51.558201000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.558201, -0.150007)",33411,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000860
226,APP\LATE-TEN\002118,Late Temporary Event Notice,Sway (Cocktail & hide),"61  65 GREAT QUEEN STREET, LONDON, WC2B 5BZ",LA2003,Application Approved,No,21/04/2017,,,,21/04/2017,2017-04-18,,Seven Dials,E05000138,Holborn and Covent Garden,530517.17,181284.16,-0.12044400000000001,51.515423,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515423, -0.120444)",32233,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\002118
255,APP\LATE-TEN\001682,Late Temporary Event Notice,Istanbul Meze Grill,"9 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved,No,22/03/2016,,,,24/03/2016,2016-03-20,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534911, -0.139649)",32646,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001682
256,APP\LATE-TEN\000921,Late Temporary Event Notice,Silk (formerly Anodos Night Spot Ltd),"7   9 PRATT STREET, LONDON, NW1 0AE",LA2003,Application Rejected,No,22/08/2014,,,,26/08/2014,2014-08-21,,Camden Town,E05000130,Camden Town with Primrose Hill,529027.28,183739.2,-0.141005,51.537827,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.537827, -0.141005)",33359,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000921
266,APP\LATE-TEN\001054,Late Temporary Event Notice,Tropicana Beach Club,"166 NEW LONDON THEATRE DRURY LANE, LONDON, WC2B 5PF",LA2003,Application Approved,No,03/12/2014,,,,05/12/2014,2014-02-12,,Seven Dials,E05000138,Holborn and Covent Garden,530390.33,181320.63,-0.12225699999999999,51.51578,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.51578, -0.122257)",33234,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001054
318,APP\LATE-TEN\001534,Late Temporary Event Notice,Hawley Arms,"2 CASTLEHAVEN ROAD, LONDON, NW1 8QU",LA2003,Application Approved,No,08/12/2015,,,,11/12/2015,2015-08-12,,Camden Town,E05000130,Camden Town with Primrose Hill,528717.94,184191.37,-0.145297,51.541961,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.541961, -0.145297)",32786,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001534
322,APP\LATE-TEN\000799,Late Temporary Event Notice,La Roma Bella,"62 GREAT RUSSELL STREET, LONDON, WC1B 3BG",LA2003,Application Approved,No,09/05/2014,,,,13/05/2014,2014-08-05,,Seven Dials,E05000138,Holborn and Covent Garden,530171.1,181600.2,-0.12531199999999998,51.518343,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.518343, -0.125312)",33469,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000799
353,APP\LATE-TEN\001118,Late Temporary Event Notice,Birkbeck College (Malet St),"UNIVERSITY OF LONDON BIRKBECK COLLEGE MALET STREET, LONDON, WC1E 7HX",LA2003,Application Approved,No,22/01/2015,,,,27/01/2015,2015-01-22,,,E05000129,Bloomsbury,529789.01,182025.36,-0.130659,51.522251000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.522251, -0.130659)",33177,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001118
357,APP\LATE-TEN\001520,Late Temporary Event Notice,Ambassadors in Bloomsbury,"12 UPPER WOBURN PLACE, LONDON, WC1H 0HX",LA2003,Application Approved,No,04/12/2015,,,,03/12/2015,2015-11-30,,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.526845, -0.129579)",32800,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001520
373,APP\LATE-TEN\001479,Late Temporary Event Notice,Cuban,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Rejected,No,,,,,26/11/2015,2015-11-23,23/11/2015,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542256, -0.14816)",32839,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001479
375,APP\LATE-TEN\000535,Late Temporary Event Notice,Mia (formerly Benihana),"100 AVENUE ROAD, LONDON, NW3 3HF",LA2003,Application Approved,No,13/11/2013,,,,15/11/2013,2013-12-11,,,E05000144,Swiss Cottage,526712.49,184295.5,-0.17416199999999998,51.54335,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.54335, -0.174162)",33720,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000535
392,APP\LATE-TEN\001588,Late Temporary Event Notice,Pimpshuei,"59 MOUNT PLEASANT, LONDON, WC1X 0AY",LA2003,Application Approved,No,08/01/2016,,,,13/01/2016,2016-08-01,,,E05000138,Holborn and Covent Garden,531061.51,182106.29,-0.112298,51.522684999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.522685, -0.112298)",32735,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001588
420,APP\LATE-TEN\001622,Late Temporary Event Notice,Istanbul Meze Grill,"9 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved,No,08/02/2016,,,,11/02/2016,2016-08-02,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534911, -0.139649)",32705,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001622
430,APP\LATE-TEN\000714,Late Temporary Event Notice,Haverstock School,"24 HAVERSTOCK SCHOOL HAVERSTOCK HILL, LONDON, NW3 2BQ",LA2003,Application Approved,No,14/02/2014,,,,18/02/2014,2014-02-13,,Camden Town,E05000136,Haverstock,528121.72,184523.75,-0.15376900000000002,51.545084,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.545084, -0.153769)",33549,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000714
431,APP\LATE-TEN\000566,Late Temporary Event Notice,Secrets (Eversholt St),"34  38 EVERSHOLT STREET, LONDON, NW1 1DA",LA2003,Application Approved,No,21/11/2013,,,,26/11/2013,2013-11-21,,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.529302, -0.132585)",33689,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000566
504,APP\LATE-TEN\000626,Late Temporary Event Notice,Brown Sugar,"146 HIGH HOLBORN, LONDON, WC1V 6PH",LA2003,Application Approved,No,06/12/2013,,,,10/12/2013,2013-05-12,,Seven Dials,E05000138,Holborn and Covent Garden,530257.72,181441.14,-0.124123,51.516892999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.516893, -0.124123)",33634,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000626
505,APP\LATE-TEN\000947,Late Temporary Event Notice,42 Beans,"69 CAMDEN HIGH STREET, LONDON, NW1 7JL",LA2003,Application Approved,No,18/09/2014,,,,22/09/2014,2014-09-17,,Camden Town,E05000142,Regent's Park,529032.06,183577.57,-0.140995,51.536374,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.536374, -0.140995)",33337,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000947
515,APP\LATE-TEN\000713,Late Temporary Event Notice,113 Restaurant & Bar,"111 113 HAMPSTEAD ROAD, LONDON, NW1 3EE",LA2003,Application Approved,No,12/02/2014,,,,12/02/2014,2014-07-02,,,E05000142,Regent's Park,529184.17,182645.2,-0.139145,51.52796,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.52796, -0.139145)",33550,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000713
538,APP\LATE-TEN\000853,Late Temporary Event Notice,Colonel Fawcett,"1 RANDOLPH STREET, LONDON, NW1 0SS",LA2003,Application Rejected,No,,,,,19/06/2014,2014-06-16,17/06/2014,,E05000131,Cantelowes,529363.05,184171.91,-0.136007,51.541639,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.541639, -0.136007)",33418,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000853
543,APP\LATE-TEN\001795,Late Temporary Event Notice,Middle Yard,"MIDDLE YARD CAMDEN LOCK PLACE, LONDON, NW1 8AF",LA2003,Application Approved,No,22/06/2016,,,,27/06/2016,2016-06-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528630.79,184107.84,-0.146584,51.54123,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.54123, -0.146584)",32538,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001795
588,APP\LATE-TEN\001845,Late Temporary Event Notice,Ladies and Gentlemen,"PUBLIC CONVENIENCES HIGHGATE ROAD,",LA2003,Application Rejected,No,,,,,25/08/2016,2016-08-22,22/08/2016,,E05000137,Highgate,528217.41,186119.31,-0.151809,51.559401,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.559401, -0.151809)",32490,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001845
596,APP\LATE-TEN\000067,Late Temporary Event Notice,Istanbul Meze Grill,"9 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved,No,23/07/2012,,,,25/07/2012,2012-07-20,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.534911, -0.139649)",34146,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000067
605,APP\LATE-TEN\001666,Late Temporary Event Notice,Istanbul Meze Grill,"9 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved,No,14/03/2016,,,,17/03/2016,2016-03-13,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534911, -0.139649)",32661,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001666
616,APP\LATE-TEN\001736,Late Temporary Event Notice,St Luke's Church,"CHURCH OF ST LUKE WITH ST PAUL OSENEY CRESCENT, LONDON, NW5 2BE",LA2003,Application Approved,No,09/05/2016,,,,11/05/2016,2016-06-05,,,E05000139,Kentish Town,529495.04,184929.65,-0.133826,51.548418,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.548418, -0.133826)",32594,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001736
685,APP\LATE-TEN\001354,Late Temporary Event Notice,Ainsworth Estate,"96 ROWLEY WAY, LONDON, NW8 0SN",LA2003,Application Approved,No,25/08/2015,,,,26/08/2015,2015-08-21,,,E05000140,Kilburn,526142.39,183952.18,-0.182502,51.540393,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.540393, -0.182502)",32953,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001354
691,APP\LATE-TEN\001908,Late Temporary Event Notice,The Wesley Formerly MIC Social Club,"81103 THE WESLEY HOTEL EUSTON HOUSE EUSTON STREET, LONDON, NW1 2EZ",LA2003,Application Approved,No,26/10/2016,,,,27/10/2016,2016-10-24,,,E05000142,Regent's Park,529420.67,182494.73,-0.135793,51.526554,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.526554, -0.135793)",32431,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001908
702,APP\LATE-TEN\000027,Late Temporary Event Notice,Adelaide Road Nature Reserve,"ADELAIDE ROAD NATURE RESERVE ADELAIDE ROAD,",LA2003,Application Approved,No,12/06/2012,,,,14/06/2012,2012-11-06,,,E05000128,Belsize,527612.32,184338.13,-0.161178,51.543531,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.543531, -0.161178)",34186,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000027
711,APP\LATE-TEN\001236,Late Temporary Event Notice,"Holdsworth Spirit & Company Ltd, Unit 53","WEST YARD CAMDEN LOCK PLACE, LONDON, NW1 8AF",LA2003,Application Approved,No,06/05/2015,,,,08/05/2015,2015-05-05,,Camden Town,E05000130,Camden Town with Primrose Hill,528630.79,184107.84,-0.146584,51.54123,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.54123, -0.146584)",33063,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001236
727,APP\LATE-TEN\000625,Late Temporary Event Notice,College Arms,"18 STORE STREET, LONDON, WC1E 7DH",LA2003,Application Approved,No,06/12/2013,,,,10/12/2013,2013-05-12,,,E05000129,Bloomsbury,529687.22,181815.23,-0.132202,51.520386,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.520386, -0.132202)",33635,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000625
772,APP\LATE-TEN\000515,Late Temporary Event Notice,Dog Eared Films,"25  28 SURETY HOUSE FIELD STREET, LONDON, WC1X 9DA",LA2003,Application Approved,No,01/11/2013,,,,05/11/2013,2013-10-31,,,E05000141,King's Cross,530536.13,182947.54,-0.119555,51.530366,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.530366, -0.119555)",33738,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000515
792,APP\LATE-TEN\000826,Late Temporary Event Notice,"caravan, Unit 2","1 GRANARY BUILDING GRANARY SQUARE, LONDON, N1C 4AA",LA2003,Application Approved,No,,,,,23/05/2014,2014-05-20,,,E05000143,St Pancras and Somers Town,530179.14,183608.02,-0.124454,51.536384000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.536384, -0.124454)",33442,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000826
798,APP\LATE-TEN\001339,Late Temporary Event Notice,The Marathon,"87 CHALK FARM ROAD, LONDON, NW1 8AR",LA2003,Application Withdrawn,No,29/07/2015,,,,31/07/2015,2015-07-28,,Camden Town,E05000136,Haverstock,528257.51,184405.88,-0.151855,51.543994,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.543994, -0.151855)",32968,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001339
807,APP\LATE-TEN\002060,Late Temporary Event Notice,Gatehouse,"THE GATE HOUSE HIGHGATE WEST HILL, LONDON, N6 6DB",LA2003,Application Approved,No,21/02/2017,,,,24/02/2017,2017-02-21,,,E05000137,Highgate,528277.05,187460.59,-0.15045999999999998,51.571441,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.571441, -0.15046)",32289,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\002060
811,APP\LATE-TEN\001882,Late Temporary Event Notice,Brecknock Convenience Store,"229 BRECKNOCK ROAD, LONDON, N19 5AA",LA2003,Application Approved,No,30/09/2016,,,,04/10/2016,2016-09-29,,,,,529197.69,185818.55,-0.137786,51.556475,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.556475, -0.137786)",32455,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001882
819,APP\LATE-TEN\000178,Late Temporary Event Notice,Cockpit Arts Holborn,"EAST BLOCK COCKPIT YARD, LONDON, WC1N 2NP",LA2003,Application Approved,No,22/11/2012,,,,26/11/2012,2012-11-21,,,E05000138,Holborn and Covent Garden,530809.44,181960.47,-0.11598299999999999,51.521433,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.521433, -0.115983)",34040,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000178
827,APP\LATE-TEN\000652,Late Temporary Event Notice,Bar Solo/Undersolo,"20  22 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Approved,No,,,,,18/12/2013,2013-12-13,16/12/2013,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.540039, -0.144497)",33610,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000652
841,APP\LATE-TEN\000604,Late Temporary Event Notice,Made in Brasil Boteco (formerly Coco Bamboo),"48 CHALK FARM ROAD, LONDON, NW1 8AJ",LA2003,Application Approved,No,03/12/2013,,,,06/12/2013,2013-03-12,,Camden Town,E05000136,Haverstock,528500.65,184316.98,-0.148383,51.54314,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.54314, -0.148383)",33653,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000604
870,APP\LATE-TEN\001747,Late Temporary Event Notice,Simmons,"7 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved,No,17/05/2016,,,,20/05/2016,2016-05-17,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534911, -0.139649)",32585,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001747
890,APP\LATE-TEN\000607,Late Temporary Event Notice,Spearmint Rhino,"161 TOTTENHAM COURT ROAD, LONDON, W1T 7NN",LA2003,Application Approved,No,03/12/2013,,,,04/12/2013,2013-11-29,,,E05000129,Bloomsbury,529383.14,182142.58,-0.136463,51.523398,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.523398, -0.136463)",33650,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000607
901,APP\LATE-TEN\000219,Late Temporary Event Notice,Birkbeck College (Malet St),"UNIVERSITY OF LONDON BIRKBECK COLLEGE MALET STREET, LONDON, WC1E 7HX",LA2003,Application Approved,No,07/12/2012,,,,10/12/2012,2012-05-12,,,E05000129,Bloomsbury,529789.01,182025.36,-0.130659,51.522251000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.522251, -0.130659)",34003,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000219
903,APP\LATE-TEN\001318,Late Temporary Event Notice,Haverstock School,"24 HAVERSTOCK SCHOOL HAVERSTOCK HILL, LONDON, NW3 2BQ",LA2003,Application Approved,No,01/07/2015,,,,03/07/2015,2015-06-30,,Camden Town,E05000136,Haverstock,528121.72,184523.75,-0.15376900000000002,51.545084,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.545084, -0.153769)",32988,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\001318
911,APP\LATE-TEN\000176,Late Temporary Event Notice,Aki Restaurant,"182 GRAY'S INN ROAD, LONDON, WC1X 8EW",LA2003,Application Approved,No,21/11/2012,,,,22/11/2012,2012-11-19,,,E05000138,Holborn and Covent Garden,530972.02,182143.64,-0.11357300000000001,51.523041,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.523041, -0.113573)",34042,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000176
927,APP\LATE-TEN\000570,Late Temporary Event Notice,Haverstock School,"24 HAVERSTOCK SCHOOL HAVERSTOCK HILL, LONDON, NW3 2BQ",LA2003,Application Approved,No,22/11/2013,,,,27/11/2013,2013-11-22,,Camden Town,E05000136,Haverstock,528121.72,184523.75,-0.15376900000000002,51.545084,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.545084, -0.153769)",33685,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\LATE-TEN\000570
