,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
22605,051651,Massage and Special Treatment New Application,BEAUTY AND WELLBEING CLINIC,"92 Camden Road, NW1 9EA",,Open,No,17/07/2015,,,,,2015-08-06,,,E05000130,Camden Town with Primrose Hill,529205.13,184115.83,-0.13830399999999998,51.541171000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.541171, -0.138304)",35680,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin051651
22611,049182,Massage and Special Treatment New Application,Vanity Nails & Beauty,"32 Camden Road, NW1 9DP",,Open,No,,,,,,2013-05-21,,Camden Town,E05000130,Camden Town with Primrose Hill,529039.88,183969.75,-0.140739,51.539896,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539896, -0.140739)",35727,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049182
22749,048251,Massage and Special Treatment New Application,The Tanning Shop,"24 Warren Street, W1T 5LY",,Open,No,19/12/2012,,,,,2012-10-16,,,E05000129,Bloomsbury,529087.01,182151.41,-0.140725,51.523545,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.523545, -0.140725)",35752,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin048251
23193,041246,Massage and Special Treatment New Application,Sen Medicine,"18 Hampstead High Street, London, NW3 1PX",,Open,No,18/08/2009,,,,,2009-08-18,,,E05000135,Hampstead Town,526543.19,185702.56,-0.176097,51.556033,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.556033, -0.176097)",36399,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin041246
23488,051068,Massage and Special Treatment New Application,M And F Cuts,"62 Fortune Green Road, NW6 1DT",,Open,No,,,,,,2014-08-12,,,E05000132,Fortune Green,525129.42,185423.24,-0.196578,51.553838,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.553838, -0.196578)",35690,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin051068
23696,041797,Massage and Special Treatment New Application,Holiday Inn (Kings Cross),"1 King's Cross Road, London, WC1X 9HX",,Open,No,05/02/2010,,,,,2009-12-17,,,E05000141,King's Cross,530943.27,182503.28,-0.113854,51.52628,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.52628, -0.113854)",36391,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin041797
23722,052487,Massage and Special Treatment New Application,PIVOINE NAIL SPA,"4 South Hill Park, London, NW3 2SB",,Open,No,,,,,,2016-01-27,,,E05000135,Hampstead Town,527275.44,185696.06,-0.165543,51.55581,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.55581, -0.165543)",35668,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin052487
24611,049109,Massage and Special Treatment New Application,Beauty By Magdalena,"65 South End Road, NW3 2QB",,Open,No,23/05/2013,,,,,2013-04-24,,,E05000135,Hampstead Town,527156.73,185667.4,-0.16726400000000002,51.55558,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.55558, -0.167264)",35730,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049109
26432,048887,Massage and Special Treatment New Application,A & H Chinese Medicine Ltd,"150 Kentish Town Road, NW1 9QB",,Open,No,,,,,,2013-12-03,,,E05000131,Cantelowes,528992.22,184712.55,-0.141154,51.546582,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.546582, -0.141154)",35743,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin048887
26829,049301,Massage and Special Treatment New Application,Body Exchange.Com,"170 Royal College Street, London, NW1 0SP",,Open,No,,,,,,2013-04-07,,,E05000131,Cantelowes,529236.01,184161.88,-0.13784200000000002,51.541578,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.541578, -0.137842)",35723,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049301
26957,049443,Massage and Special Treatment New Application,GINKGO HEALTH & BEAUTY,"98 Cleveland Street, W1T 6NR",,Open,No,12/09/2013,,,,,2013-07-08,,,E05000129,Bloomsbury,529048.09,182090.97,-0.141308,51.52301,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.52301, -0.141308)",35721,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin049443
27792,043882,Massage and Special Treatment New Application,Hair Beauty Sunbed Centre,"204 Kentish Town Road, London, NW5 2AD",,Open,No,,,,,,2010-08-23,,,E05000131,Cantelowes,529005.37,184917.25,-0.14088900000000001,51.548419,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.548419, -0.140889)",36178,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043882
