,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
25,APP\PREMISES-VARY(T)\000329,Premises - Variation of Licence (Transition),North Star,"104 FINCHLEY ROAD, LONDON, NW3 5JJ",LA2003,Transferred to Premises Conversion Application (Do Not Use),Yes,05/09/2005,,,07/09/2005,11/08/2005,2005-07-14,,,E05000133,Frognal and Fitzjohns,526418.55,184580.29,-0.178297,51.545976,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.545976, -0.178297)",26514,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000329
37,APP\PREMISES-VARY(T)\000234,Premises - Variation of Licence (Transition),All Bar One,"108 NEW OXFORD STREET, LONDON, WC1A 1HB",LA2003,Application Approved,No,29/07/2005,,,11/08/2005,16/07/2005,2005-06-17,,,E05000129,Bloomsbury,529948.7,181428.38,-0.128578,51.51685,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.51685, -0.128578)",26600,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000234
67,APP\PREMISES-VARY(T)\000551,Premises - Variation of Licence (Transition),Victoria Food & Wine,"164 GRAY'S INN ROAD, LONDON, WC1X 8ED",LA2003,Application Partially Approved,Yes,21/03/2006,,,30/01/2006,01/09/2005,2005-04-08,,,E05000138,Holborn and Covent Garden,530989.95,182059.78,-0.113346,51.522283,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.522283, -0.113346)",26330,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000551
154,APP\PREMISES-VARY(T)\000490,Premises - Variation of Licence (Transition),Covent Garden Hotel,"10 MONMOUTH STREET, LONDON, WC2H 9HB",LA2003,Application Approved,No,31/08/2005,,,,24/08/2005,2005-07-27,,Seven Dials,E05000138,Holborn and Covent Garden,530047.28,181157.1,-0.12725799999999998,51.514389,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.514389, -0.127258)",26387,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000490
269,APP\PREMISES-VARY(T)\000387,Premises - Variation of Licence (Transition),Lilly Langtree,"121 ABBEY ROAD, LONDON, NW6 4SL",LA2003,Application Partially Approved,Yes,19/09/2005,,,19/09/2005,22/08/2005,2005-07-25,,,E05000140,Kilburn,525740.21,183879.85,-0.188324,51.539832000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.539832, -0.188324)",26470,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000387
297,APP\PREMISES-VARY(T)\000238,Premises - Variation of Licence (Transition),Dominion Theatre,"268 269 THE DOMINION THEATRE TOTTENHAM COURT ROAD, LONDON, W1T 7AQ",LA2003,Application Approved,No,04/08/2005,,,,23/07/2005,2005-06-24,,,E05000129,Bloomsbury,529857.44,181436.66,-0.12989,51.516945,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516945, -0.12989)",26596,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000238
466,APP\PREMISES-VARY(T)\000127,Premises - Variation of Licence (Transition),The Constitution,"42  44 ST PANCRAS WAY, LONDON, NW1 0QT",LA2003,Application Partially Approved,Yes,15/07/2005,,,15/07/2005,23/06/2005,2005-05-25,,,E05000143,St Pancras and Somers Town,529408.84,184025.5,-0.135401,51.540313,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540313, -0.135401)",26687,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000127
610,APP\PREMISES-VARY(T)\000363,Premises - Variation of Licence (Transition),Admiral Mann,"9 HARGRAVE PLACE, LONDON, N7 0BP",LA2003,Variation Withdrawn (Conv Granted),Yes,26/09/2005,,,13/09/2005,18/08/2005,2005-07-21,,,E05000139,Kentish Town,529710.88,185036.15,-0.130676,51.549326,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.549326, -0.130676)",26488,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000363
650,APP\PREMISES-VARY(T)\000316,Premises - Variation of Licence (Transition),Mabels Tavern,"9 MABLEDON PLACE, LONDON, WC1H 9AZ",LA2003,Transferred to Premises Conversion Application (Do Not Use),Yes,,,,,08/08/2005,2005-11-07,,,E05000141,King's Cross,530037.1,182663.63,-0.12685,51.52793,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.52793, -0.12685)",26527,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000316
766,APP\PREMISES-VARY(T)\000278,Premises - Variation of Licence (Transition),Aquila Club (formerly Secrets),"309 FINCHLEY ROAD, LONDON, NW3 6EH",LA2003,Application Partially Approved,Yes,01/09/2005,,,01/09/2005,09/08/2005,2005-12-07,,,E05000145,West Hampstead,526062.43,185005.7,-0.183277,51.549878,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.549878, -0.183277)",26562,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000278
770,APP\PREMISES-VARY(T)\000383,Premises - Variation of Licence (Transition),Made In Brasil,"12 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Partially Approved,Yes,14/09/2005,,,14/09/2005,19/08/2005,2005-07-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.540039, -0.144497)",26473,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000383
813,APP\PREMISES-VARY(T)\000554,Premises - Variation of Licence (Transition),Toast Restaurant,"HAMPSTEAD UNDERGROUND STATION HAMPSTEAD HIGH STREET, LONDON, NW3 1QG",LA2003,Application Partially Approved,Yes,18/11/2005,,,30/09/2005,01/09/2005,2005-04-08,,,E05000135,Hampstead Town,526411.1,185782.7,-0.177972,51.556783,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.556783, -0.177972)",26327,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000554
1012,APP\PREMISES-VARY(T)\000432,Premises - Variation of Licence (Transition),Vue Cinema,"255 THE O2 CENTRE FINCHLEY ROAD, LONDON, NW3 6LU",LA2003,Variation Refused (Conv Granted),Yes,21/09/2005,,,21/09/2005,23/08/2005,2005-07-26,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.547698, -0.181321)",26436,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000432
1037,APP\PREMISES-VARY(T)\000186,Premises - Variation of Licence (Transition),Sainsbury's Supermarket,"86  92 KILBURN HIGH ROAD, LONDON, NW6 4HS",LA2003,Application Partially Approved,Yes,27/09/2005,,,05/08/2005,14/07/2005,2005-06-15,,,E05000140,Kilburn,525373.48,183762.02,-0.193651,51.538855,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.538855, -0.193651)",26641,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000186
1145,APP\PREMISES-VARY(T)\000517,Premises - Variation of Licence (Transition),Euston Square Hotel,"152 156 NORTH GOWER STREET, LONDON, NW1 2LU",LA2003,Application Approved,Yes,09/09/2005,,,,02/09/2005,2005-05-08,,,E05000142,Regent's Park,529420.67,182494.73,-0.135793,51.526554,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.526554, -0.135793)",26362,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000517
1161,APP\PREMISES-VARY(T)\000218,Premises - Variation of Licence (Transition),O'Neills,"73  77 EUSTON ROAD, LONDON, NW1 2QS",LA2003,Application Rejected - Incomplete Documentation,No,,,,,16/07/2005,2005-06-17,28/06/2005,,E05000141,King's Cross,530037.31,182728.95,-0.126822,51.528517,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.528517, -0.126822)",26614,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000218
1169,APP\PREMISES-VARY(T)\000096,Premises - Variation of Licence (Transition),Jeremy Bentham,"31 UNIVERSITY STREET, LONDON, WC1E 6JL",LA2003,Application Rejected - Incomplete Documentation,Yes,,,,04/07/2005,11/06/2005,2005-05-13,22/06/2005,,E05000129,Bloomsbury,529472.5,182220.56,-0.135147,51.524078,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.524078, -0.135147)",26698,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000096
1183,APP\PREMISES-VARY(T)\000472,Premises - Variation of Licence (Transition),The Horseshoe,"28 THE HORSESHOE HEATH STREET, LONDON, NW3 6TE",LA2003,Variation Refused (Conv Granted),Yes,21/09/2005,,,,01/09/2005,2005-04-08,,,E05000135,Hampstead Town,526385.31,185716.08,-0.178368,51.55619,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.55619, -0.178368)",26402,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000472
1305,APP\PREMISES-VARY(T)\000422,Premises - Variation of Licence (Transition),Fitzrovia Belle (previously Mortimer Arms),"174 TOTTENHAM COURT ROAD, LONDON, W1T 7NT",LA2003,Application Partially Approved,Yes,20/09/2005,,,20/09/2005,23/08/2005,2005-07-26,,,E05000129,Bloomsbury,529442.25,182097.14,-0.135628,51.522976,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.522976, -0.135628)",26444,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000422
1326,APP\PREMISES-VARY(T)\000252,Premises - Variation of Licence (Transition),Apple Tree,"45 THE APPLE TREE MOUNT PLEASANT, LONDON, WC1X 0AE",LA2003,Application Rejected - Incomplete Documentation,No,,,,,29/07/2005,2005-06-30,07/07/2005,,E05000138,Holborn and Covent Garden,531079.29,182172.38,-0.112017,51.523275,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.523275, -0.112017)",26584,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000252
1357,APP\PREMISES-VARY(T)\000240,Premises - Variation of Licence (Transition),Burger King,"29  31 ARGYLE HOUSE EUSTON ROAD, LONDON, NW1 2SD",LA2003,Application Rejected - Incomplete Documentation,No,,,,,23/07/2005,2005-06-24,05/07/2005,,E05000141,King's Cross,530251.51,182848.38,-0.12369200000000001,51.529540999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.529541, -0.123692)",26594,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000240
1607,APP\PREMISES-VARY(T)\000370,Premises - Variation of Licence (Transition),Diamond Supermarket,"87 HAVERSTOCK HILL, LONDON, NW3 4RL",LA2003,Application Partially Approved,Yes,19/09/2005,,,19/09/2005,22/08/2005,2005-07-25,,,E05000128,Belsize,527774.46,184692.48,-0.15871300000000002,51.546679,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.546679, -0.158713)",26483,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000370
1630,APP\PREMISES-VARY(T)\000458,Premises - Variation of Licence (Transition),Odeon Cinema,"30 ODEON CINEMA TOTTENHAM COURT ROAD, LONDON, W1T 1BX",LA2003,Application Partially Approved,No,23/09/2005,,,23/09/2005,30/08/2005,2005-02-08,,,E05000129,Bloomsbury,529729.97,181585.26,-0.131671,51.51831,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.51831, -0.131671)",26413,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000458
1819,APP\PREMISES-VARY(T)\000312,Premises - Variation of Licence (Transition),Cuban,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Partially Approved,Yes,28/09/2005,,,31/08/2005,09/08/2005,2005-12-07,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.542256, -0.14816)",26531,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000312
1874,APP\PREMISES-VARY(T)\000084,Premises - Variation of Licence (Transition),Somerstown Coffee House,"60 CHALTON STREET, LONDON, NW1 1HS",LA2003,Application Approved In Full,Yes,06/07/2005,,,22/06/2005,28/05/2005,2005-04-29,,,E05000143,St Pancras and Somers Town,529759.5,182885.77,-0.130767,51.529990000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.52999, -0.130767)",26704,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000084
1902,APP\PREMISES-VARY(T)\000512,Premises - Variation of Licence (Transition),Belushis Bar,"48  50 CAMDEN HIGH STREET, LONDON, NW1 0LT",LA2003,Variation Refused (Conv Granted),Yes,19/09/2005,,,,29/08/2005,2005-01-08,,Camden Town,E05000142,Regent's Park,529090.99,183607.72,-0.14013499999999998,51.536631,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.536631, -0.140135)",26366,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000512
1948,APP\PREMISES-VARY(T)\000398,Premises - Variation of Licence (Transition),Prince Albert,"163 PRINCE ALBERT ROYAL COLLEGE STREET, LONDON, NW1 0SG",LA2003,Application Approved,No,26/09/2005,,,15/09/2005,19/08/2005,2005-07-22,,,E05000130,Camden Town with Primrose Hill,529269.67,183998.14,-0.137417,51.540099,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.540099, -0.137417)",26459,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000398
1989,APP\PREMISES-VARY(T)\000567,Premises - Variation of Licence (Transition),Camden Eye,"2 KENTISH TOWN ROAD, LONDON, NW1 9NX",LA2003,Application Partially Approved,No,30/06/2006,,,,02/09/2005,2005-05-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.539219, -0.141978)",26318,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000567
1998,APP\PREMISES-VARY(T)\000295,Premises - Variation of Licence (Transition),Grafton Arms,"72 GRAFTON WAY, LONDON, W1T 5DU",LA2003,Variation Refused (Conv Granted),Yes,,,,05/09/2005,09/08/2005,2005-12-07,17/09/2005,,E05000129,Bloomsbury,529182.9,182155.57,-0.139343,51.523559999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.52356, -0.139343)",26545,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000295
2028,APP\PREMISES-VARY(T)\000504,Premises - Variation of Licence (Transition),Futura,"73 HAVERSTOCK HILL, LONDON, NW3 4SL",LA2003,Application Approved In Full,Yes,23/09/2005,,,23/09/2005,25/08/2005,2005-07-28,,,E05000136,Haverstock,527808.54,184642.34,-0.15824000000000002,51.546221,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.546221, -0.15824)",26373,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000504
2143,APP\PREMISES-VARY(T)\000160,Premises - Variation of Licence (Transition),The Roebuck,"15 POND STREET, LONDON, NW3 2PN",LA2003,Application Partially Approved,Yes,16/08/2005,,,07/11/2005,09/07/2005,2005-10-06,,,E05000135,Hampstead Town,527128.82,185470.77,-0.167738,51.553819,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.553819, -0.167738)",26662,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000160
2234,APP\PREMISES-VARY(T)\000214,Premises - Variation of Licence (Transition),Kentish Town Supermarket,"175 KENTISH TOWN ROAD, LONDON, NW1 8PD",LA2003,Application Rejected - Incomplete Documentation,No,,,,,29/07/2005,2005-06-30,12/07/2005,,E05000139,Kentish Town,528908.35,184637.93,-0.14239000000000002,51.545931,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545931, -0.14239)",26617,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000214
2261,APP\PREMISES-VARY(T)\000217,Premises - Variation of Licence (Transition),The Little Castle,"7   8 CHALK FARM ROAD, LONDON, NW1 8AA",LA2003,Application Approved,No,27/07/2005,,,,16/07/2005,2005-06-17,,Camden Town,E05000130,Camden Town with Primrose Hill,528719.58,184153.51,-0.145288,51.541621,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.541621, -0.145288)",26615,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000217
2366,APP\PREMISES-VARY(T)\000126,Premises - Variation of Licence (Transition),GEORGE P.H.,"8 GREAT QUEEN STREET, LONDON, WC2B 5DH",LA2003,Application Approved,No,19/07/2005,,,,23/06/2005,2005-05-25,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515707, -0.121263)",26688,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000126
2367,APP\PREMISES-VARY(T)\000299,Premises - Variation of Licence (Transition),Square Tavern,"26 TOLMERS SQUARE, LONDON, NW1 2PE",LA2003,Application Partially Approved,Yes,31/08/2005,,,31/08/2005,08/08/2005,2005-11-07,,,E05000142,Regent's Park,529304.94,182401.73,-0.137494,51.525744,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.525744, -0.137494)",26542,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000299
2684,APP\PREMISES-VARY(T)\000353,Premises - Variation of Licence (Transition),Cock Tavern,"23 PHOENIX ROAD, LONDON, NW1 1HB",LA2003,Application Partially Approved,Yes,17/10/2005,,,09/09/2005,15/08/2005,2005-07-18,,,E05000143,St Pancras and Somers Town,529732.05,183032.75,-0.131109,51.531317,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.531317, -0.131109)",26497,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000353
2685,APP\PREMISES-VARY(T)\000356,Premises - Variation of Licence (Transition),Beheshte Barin Restaurant (formerly Khayyam Restaurant),"559 FINCHLEY ROAD, LONDON, NW3 7BJ",LA2003,Application Approved,Yes,01/09/2005,,,,16/08/2005,2005-07-19,,,E05000132,Fortune Green,525183.96,185757.1,-0.195673,51.556827,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.556827, -0.195673)",26494,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000356
2812,APP\PREMISES-VARY(T)\000152,Premises - Variation of Licence (Transition),Sol's Arms,"65 HAMPSTEAD ROAD, LONDON, NW1 2PN",LA2003,Application Approved,No,27/07/2005,,,27/07/2005,05/07/2005,2005-06-06,,,E05000142,Regent's Park,529139.36,182507.39,-0.13984100000000002,51.526732,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.526732, -0.139841)",26670,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000152
2882,APP\PREMISES-VARY(T)\000340,Premises - Variation of Licence (Transition),Jeremy Bentham,"31 UNIVERSITY STREET, LONDON, WC1E 6JL",LA2003,Variation Refused (Conv Granted),Yes,05/10/2005,,,05/09/2005,11/08/2005,2005-07-14,,,E05000129,Bloomsbury,529472.5,182220.56,-0.135147,51.524078,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.524078, -0.135147)",26506,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000340
2892,APP\PREMISES-VARY(T)\000308,Premises - Variation of Licence (Transition),Alexander The Great,"8 PLENDER STREET, LONDON, NW1 0JT",LA2003,Variation Withdrawn (Conv Granted),Yes,10/08/2005,,,02/09/2005,09/08/2005,2005-12-07,,Camden Town,E05000143,St Pancras and Somers Town,529189.11,183601.32,-0.138723,51.536551,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.536551, -0.138723)",26535,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000308
3137,APP\PREMISES-VARY(T)\000379,Premises - Variation of Licence (Transition),Pembroke,"150 GLOUCESTER AVENUE, LONDON, NW1 8JA",LA2003,Application Partially Approved,Yes,25/10/2005,,,14/09/2005,19/08/2005,2005-07-22,,,E05000130,Camden Town with Primrose Hill,528095.65,184217.4,-0.154256,51.542336999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.542337, -0.154256)",26476,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000379
3167,APP\PREMISES-VARY(T)\000542,Premises - Variation of Licence (Transition),Bloomsbury Bowling Lanes,"46  55 TAVISTOCK HOTEL TAVISTOCK SQUARE, LONDON, WC1H 9EU",LA2003,Application Approved,No,08/09/2005,,,,02/09/2005,2005-05-08,,,E05000129,Bloomsbury,529868.3,182206.42,-0.12945,51.52386,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.52386, -0.12945)",26339,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000542
3258,APP\PREMISES-VARY(T)\000498,Premises - Variation of Licence (Transition),Bar Vinyl,"6 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Variation Refused (Conv Granted),Yes,19/09/2005,,,,02/09/2005,2005-05-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.540039, -0.144497)",26379,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000498
3263,APP\PREMISES-VARY(T)\000426,Premises - Variation of Licence (Transition),Institute of Education Students Union,"20 UNIVERSITY OF LONDON INSTITUTE OF EDUCATION BEDFORD WAY, LONDON, WC1H 0AP",LA2003,Application Approved,No,26/08/2005,,,,23/08/2005,2005-07-26,,,E05000129,Bloomsbury,529951.6,182120.57,-0.128282,51.523069,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.523069, -0.128282)",26440,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000426
3308,APP\PREMISES-VARY(T)\000388,Premises - Variation of Licence (Transition),Duke Of Hamilton,"23  25 NEW END, LONDON, NW3 1JD",LA2003,Conversion Granted (Do Not Use),Yes,,,,08/09/2005,19/08/2005,2005-07-22,27/09/2005,,E05000135,Hampstead Town,526441.14,186015.62,-0.177456,51.55887,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.55887, -0.177456)",26469,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000388
3632,APP\PREMISES-VARY(T)\000153,Premises - Variation of Licence (Transition),Exmouth Arms,"1 STARCROSS STREET, LONDON, NW1 2HR",LA2003,Application Rejected - Incomplete Documentation,No,,,,,05/07/2005,2005-06-06,08/06/2005,,E05000142,Regent's Park,529350.3,182643.97,-0.13675199999999998,51.527910999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.527911, -0.136752)",26669,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000153
3678,APP\PREMISES-VARY(T)\000195,Premises - Variation of Licence (Transition),Supersave Food & Wine,"MEDWAY COURT JUDD STREET, LONDON, WC1H 9QX",LA2003,Application Rejected - Incomplete Documentation,Yes,,,,03/08/2005,09/07/2005,2005-10-06,26/07/2005,,E05000141,King's Cross,530194.95,182556.85,-0.124615,51.526934000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.526934, -0.124615)",26633,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000195
3766,APP\PREMISES-VARY(T)\000438,Premises - Variation of Licence (Transition),Mercure London Bloomsbury (formerly Waverley House Hotel),"130 134 MECURE HOTEL SOUTHAMPTON ROW, LONDON, WC1B 5AF",LA2003,Application Partially Approved,Yes,21/09/2005,,,21/09/2005,24/08/2005,2005-07-27,,,E05000138,Holborn and Covent Garden,530280.54,181985.11,-0.12359300000000001,51.521776,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.521776, -0.123593)",26430,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000438
3826,APP\PREMISES-VARY(T)\000147,Premises - Variation of Licence (Transition),Belushis Bar,"48  50 CAMDEN HIGH STREET, LONDON, NW1 0LT",LA2003,Application Rejected - Incomplete Documentation,No,,,,,02/07/2005,2005-03-06,07/06/2005,Camden Town,E05000142,Regent's Park,529090.99,183607.72,-0.14013499999999998,51.536631,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.536631, -0.140135)",26674,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000147
3861,APP\PREMISES-VARY(T)\000213,Premises - Variation of Licence (Transition),Shakespeares Head,"64  78 AFRICA HOUSE KINGSWAY, LONDON, WC2B 6AH",LA2003,Application Approved,No,26/09/2005,,,08/08/2005,15/07/2005,2005-06-16,,,E05000138,Holborn and Covent Garden,530582.58,181461.55,-0.11943599999999999,51.517002000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517002, -0.119436)",26618,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000213
3953,APP\PREMISES-VARY(T)\000230,Premises - Variation of Licence (Transition),Enterprise,"38 RED LION STREET, LONDON, WC1R 4PN",LA2003,Application Partially Approved,Yes,12/08/2005,,,12/08/2005,22/07/2005,2005-06-23,,,E05000138,Holborn and Covent Garden,530745.15,181817.95,-0.11696199999999998,51.520167,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.520167, -0.116962)",26603,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARY(T)\000230
