,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
6824,APP\PREMISES-C-PREM\0020,Premises - Change of Premises Name,Virgin Active Swiss Cottage (formerly Esporta Health & Fitness),"255 THE O2 CENTRE FINCHLEY ROAD, LONDON, NW3 6LU",LA2003,Application Approved In Full,No,01/03/2013,,,,,2013-12-02,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.547698, -0.181321)",31833,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0020
7103,APP\PREMISES-C-PREM\0021,Premises - Change of Premises Name,Dandelion (formerly Dublin Castle Cafe),"96 PARKWAY, LONDON, NW1 7AN",LA2003,Application Approved In Full,No,20/03/2013,,,,,2013-12-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528701.03,183723.65,-0.14571199999999998,51.537762,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537762, -0.145712)",31832,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0021
7342,APP\PREMISES-C-PREM\0070,Premises - Change of Premises Name,Speenghar Express,"303 FINCHLEY ROAD, LONDON, NW3 6DT",LA2003,Application Approved In Full,No,25/07/2016,,,,,2016-07-13,,,E05000145,West Hampstead,526082.75,184956.93,-0.183002,51.549434999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549435, -0.183002)",31787,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0070
7461,APP\PREMISES-C-PREM\0028,Premises - Change of Premises Name,Capoeira Brazilian Restaurant (formerly SUSHIO),"106 FINCHLEY ROAD, LONDON, NW3 5JN",LA2003,Application Approved In Full,No,15/08/2013,,,,,2013-06-08,,,E05000133,Frognal and Fitzjohns,526391.88,184623.6,-0.17866500000000002,51.546371,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.546371, -0.178665)",31826,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0028
7833,APP\PREMISES-C-PREM\0076,Premises - Change of Premises Name,Catalyst Cafe & Coffee Roasters (Formerly Underdog),"48 GRAY'S INN ROAD, LONDON, WC1X 8LT",LA2003,Application Approved In Full,No,08/12/2016,,,,,2016-11-29,,,E05000138,Holborn and Covent Garden,531107.22,181798.1,-0.11175399999999999,51.519905,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.519905, -0.111754)",31782,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0076
8415,APP\PREMISES-C-PREM\0038,Premises - Change of Premises Name,NASZA POLSKA LTD (formerly Baltic Market),"336 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Application Approved In Full,No,09/07/2014,,,,,2014-09-07,,,,,524741.05,184482.01,-0.20251,51.545465,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.545465, -0.20251)",31816,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0038
8562,APP\PREMISES-C-PREM\0015,Premises - Change of Premises Name,Mango Room,"10  12 KENTISH TOWN ROAD, LONDON, NW1 9NX",LA2003,Application Rejected,No,09/11/2012,,,,,2012-02-11,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.539688, -0.142772)",31838,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0015
9146,APP\PREMISES-C-PREM\0009,Premises - Change of Premises Name,Holborn Whippet (FormerlyFathers Study),"25  27 SICILIAN AVENUE, LONDON, WC1A 2QH",LA2003,Application Approved In Full,No,27/07/2012,,,,,2012-05-21,,Seven Dials,E05000138,Holborn and Covent Garden,530449.24,181640.04,-0.12129000000000001,51.518636,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.518636, -0.12129)",31844,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0009
9174,APP\PREMISES-C-PREM\0079,Premises - Change of Premises Name,Miusan (Formerly Zensai),"16 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Application Approved In Full,No,20/01/2017,,,,,2017-01-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.540039, -0.144497)",31779,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0079
9850,APP\PREMISES-C-PREM\0032,Premises - Change of Premises Name,Kami Japanese Restaurant (formerly Satuma Japanese Restaurant),"8 FORTESS ROAD, LONDON, NW5 2ES",LA2003,Application Approved In Full,No,11/11/2013,,,,,2013-09-28,,,E05000139,Kentish Town,529002.77,185287.5,-0.140791,51.551747,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.551747, -0.140791)",31822,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0032
10788,APP\PREMISES-C-PREM\0019,Premises - Change of Premises Name,Patara,"82 HAMPSTEAD HIGH STREET, LONDON, NW3 1RE",LA2003,Application Approved In Full,No,01/03/2013,,,,,2013-02-20,,,E05000135,Hampstead Town,526536.69,185629.63,-0.176217,51.555378999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.555379, -0.176217)",31834,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0019
11815,APP\PREMISES-C-PREM\0031,Premises - Change of Premises Name,NWC (formerly Legacy),"135 FINCHLEY ROAD, LONDON, NW3 6JH",LA2003,Application Approved In Full,No,24/10/2013,,,,,2013-10-15,,,E05000144,Swiss Cottage,526612.06,184280.06,-0.17561500000000002,51.543234000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.543234, -0.175615)",31823,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0031
12873,APP\PREMISES-C-PREM\0037,Premises - Change of Premises Name,Spielburger,"37 HEATH STREET, LONDON, NW3 6TR",LA2003,Application Approved In Full,No,24/04/2014,,,,,2014-10-04,,,E05000133,Frognal and Fitzjohns,526330.45,185709.42,-0.179161,51.556143,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.556143, -0.179161)",31817,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0037
12932,APP\PREMISES-C-PREM\0080,Premises - Change of Premises Name,Tsunami,"93 CHARLOTTE STREET, LONDON, W1T 4PY",LA2003,Application Approved In Full,No,24/02/2017,,,,,2017-02-17,,,E05000129,Bloomsbury,529323.21,181864.53,-0.137428,51.520912,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.520912, -0.137428)",31778,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0080
13155,APP\PREMISES-C-PREM\0044,Premises - Change of Premises Name,Half Cup,"100 102 JUDD STREET, LONDON, WC1H 9NT",LA2003,Application Approved In Full,No,01/12/2014,,,,,2014-12-11,,,E05000141,King's Cross,530182.62,182673.24,-0.12475,51.527983,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.527983, -0.12475)",31812,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0044
13608,APP\PREMISES-C-PREM\0030,Premises - Change of Premises Name,The Continental,"ST PANCRAS INTERNATIONAL STATION EUSTON ROAD, LONDON, N1C 4QL",LA2003,Application Approved In Full,No,26/09/2013,,,,,2013-09-22,,,E05000143,St Pancras and Somers Town,530045.03,183091.73,-0.126577,51.531775,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.531775, -0.126577)",31824,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0030
13701,APP\PREMISES-C-PREM\0034,Premises - Change of Premises Name,Grosvenor St Giles Casino,"262 TOTTENHAM COURT ROAD, LONDON, W1T 7RG",LA2003,Application Approved In Full,No,05/12/2013,,,,,2013-04-12,,,E05000129,Bloomsbury,529818.38,181492.03,-0.130432,51.517452,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.517452, -0.130432)",31820,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0034
13783,APP\PREMISES-C-PREM\0042,Premises - Change of Premises Name,Bea's of Bloomsbury,"44 THEOBALD'S ROAD, LONDON, WC1X 8NW",LA2003,Application Approved In Full,No,03/10/2014,,,,,2014-03-10,,,E05000138,Holborn and Covent Garden,530809.44,181960.47,-0.11598299999999999,51.521433,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.521433, -0.115983)",31813,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0042
13837,APP\PREMISES-C-PREM\0055,Premises - Change of Premises Name,BIG APPLE HOT DOGS,"EUSTON RAILWAY STATION EVERSHOLT STREET, LONDON, NW1 2HS",LA2003,Application Approved In Full,No,12/06/2015,,,,,2015-03-06,,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.529302, -0.132585)",31801,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0055
13920,APP\PREMISES-C-PREM\0033,Premises - Change of Premises Name,Flight Club,"55  59 ALBION HOUSE NEW OXFORD STREET, LONDON, WC1A 1BS",LA2003,Application Approved In Full,No,27/11/2013,,,,,2013-11-20,,Seven Dials,E05000138,Holborn and Covent Garden,530049.4,181415.57,-0.127133,51.516711,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.516711, -0.127133)",31821,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0033
14173,APP\PREMISES-C-PREM\0075,Premises - Change of Premises Name,Mezza Eatery,"19 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved In Full,No,24/10/2016,,,,,2016-10-19,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534911, -0.139649)",31783,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0075
14182,APP\PREMISES-C-PREM\0064,Premises - Change of Premises Name,Burger & Lobster,"193 197 HIGH HOLBORN, LONDON, WC1V 7BD",LA2003,Application Approved In Full,No,13/04/2016,,,,,2016-12-04,,Seven Dials,E05000138,Holborn and Covent Garden,530363.58,181427.36,-0.122603,51.516745,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.516745, -0.122603)",31792,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0064
14996,APP\PREMISES-C-PREM\0007,Premises - Change of Premises Name,Love & Liquor,"34 KILBURN HIGH ROAD, LONDON, NW6 5UA",LA2003,Application Approved In Full,No,10/07/2012,,,,,2012-06-19,,,E05000140,Kilburn,525533.39,183527.2,-0.19143,51.536709,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.536709, -0.19143)",31846,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0007
16198,APP\PREMISES-C-PREM\0023,Premises - Change of Premises Name,Bunga Bunga (Fomerly The Drury Club Basement),"167 DRURY LANE, LONDON, WC2B 5PG",LA2003,Application Approved In Full,No,05/07/2013,,,,,2013-01-07,,Seven Dials,E05000138,Holborn and Covent Garden,530390.33,181320.63,-0.12225699999999999,51.51578,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.51578, -0.122257)",31830,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0023
16821,APP\PREMISES-C-PREM\0056,Premises - Change of Premises Name,Beany Australia,"EUSTON RAILWAY STATION EVERSHOLT STREET, LONDON, NW1 2HS",LA2003,Application Approved In Full,No,16/06/2015,,,,,2015-03-06,,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.529302, -0.132585)",31800,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0056
17629,APP\PREMISES-C-PREM\0018,Premises - Change of Premises Name,Banana Tree (formerly Banana Tree Canteen),"237 239 WEST END LANE, LONDON, NW6 1XN",LA2003,Application Approved In Full,No,30/11/2012,,,,,2012-11-23,,,E05000145,West Hampstead,525482.33,184921.34,-0.191669,51.549248999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549249, -0.191669)",31835,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-C-PREM\0018
