,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
11267,APP\PREMISES-TRANS\000833,Premises Licence - Transfer Application,The Bloomsbury Hotel,"16  22 GREAT RUSSELL STREET, LONDON, WC1B 3NN",LA2003,Application Approved In Full,No,01/11/2011,,,,31/10/2011,2011-10-17,,,E05000129,Bloomsbury,529938.0,181470.71,-0.128717,51.517232,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517232, -0.128717)",27428,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000833
11340,APP\PREMISES-TRANS\001252,Premises Licence - Transfer Application,Bobo Social,"95 CHARLOTTE STREET, LONDON, W1T 4PZ",LA2003,Application Approved In Full,No,20/06/2014,,,,17/06/2014,2014-03-06,,,E05000129,Bloomsbury,529323.21,181864.53,-0.137428,51.520912,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.520912, -0.137428)",27045,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001252
11358,APP\PREMISES-TRANS\000981,Premises Licence - Transfer Application,Mani's,"12 PERRIN'S COURT, LONDON, NW3 1QS",LA2003,Application Approved In Full,No,07/11/2012,,,,06/11/2012,2012-10-23,,,E05000135,Hampstead Town,526435.88,185669.35,-0.177656,51.555759,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.555759, -0.177656)",27289,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000981
11360,APP\PREMISES-TRANS\001104,Premises Licence - Transfer Application,Capoeira Brazilian Restaurant (formerly SUSHIO),"106 FINCHLEY ROAD, LONDON, NW3 5JN",LA2003,Application Approved In Full,No,20/09/2013,,,,01/08/2013,2013-07-18,,,E05000133,Frognal and Fitzjohns,526391.88,184623.6,-0.17866500000000002,51.546371,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.546371, -0.178665)",27174,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001104
11393,APP\PREMISES-TRANS\001414,Premises Licence - Transfer Application,Feng Sushi,"280 WEST END LANE, LONDON, NW6 1LJ",LA2003,Application Approved In Full,No,08/01/2016,,,,21/12/2015,2015-07-12,,,E05000145,West Hampstead,525475.26,185232.59,-0.19166,51.552048,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.552048, -0.19166)",26886,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001414
11411,APP\PREMISES-TRANS\001538,Premises Licence - Transfer Application,Clockhouse,"82 LEATHER LANE, LONDON, EC1N 7TR",LA2003,Application Rejected - Incomplete Documentation,No,,,,,15/11/2016,2016-01-11,22/12/2016,,E05000138,Holborn and Covent Garden,531278.74,181929.26,-0.10923499999999998,51.521044,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.521044, -0.109235)",26766,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001538
11420,APP\PREMISES-TRANS\001240,Premises Licence - Transfer Application,Centre Point Food Store,"20  21 ST GILES HIGH STREET, LONDON, WC2H 8LN",LA2003,Application Approved In Full,No,30/09/2014,,,,23/06/2014,2014-09-06,,Seven Dials,E05000138,Holborn and Covent Garden,529902.99,181352.5,-0.12926500000000002,51.516178000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516178, -0.129265)",27057,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001240
11427,APP\PREMISES-TRANS\000910,Premises Licence - Transfer Application,Pirate Castle,"THE PIRATE CASTLE OVAL ROAD, LONDON, NW1 7EA",LA2003,Application Approved In Full,No,25/06/2012,,,,14/05/2012,2012-04-30,,Camden Town,E05000130,Camden Town with Primrose Hill,528505.65,184006.84,-0.148424,51.540351,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540351, -0.148424)",27354,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000910
11442,APP\PREMISES-TRANS\000305,Premises Licence - Transfer Application,Kentish Town Supermarket,"175 KENTISH TOWN ROAD, LONDON, NW1 8PD",LA2003,Application Approved In Full,No,19/02/2008,,,,08/02/2008,2008-01-25,,,E05000139,Kentish Town,528908.35,184637.93,-0.14239000000000002,51.545931,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545931, -0.14239)",27927,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000305
11452,APP\PREMISES-TRANS\000595,Premises Licence - Transfer Application,Cafe VN,"144 CLERKENWELL ROAD, LONDON, EC1R 5DP",LA2003,Application Approved In Full,No,08/01/2010,,,,04/01/2010,2009-12-21,,,E05000138,Holborn and Covent Garden,531225.62,182076.7,-0.109945,51.522381,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.522381, -0.109945)",27655,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000595
11454,APP\PREMISES-TRANS\000772,Premises Licence - Transfer Application,Bar & Co,"33 PRATT STREET, LONDON, NW1 0BG",LA2003,Application Approved In Full,No,12/05/2011,,,,,2011-04-27,,Camden Town,E05000130,Camden Town with Primrose Hill,529119.88,183746.16,-0.13966800000000001,51.537869,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.537869, -0.139668)",27483,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000772
11478,APP\PREMISES-TRANS\001534,Premises Licence - Transfer Application,Grafton Arms,"20 PRINCE OF WALES ROAD, LONDON, NW5 3LG",LA2003,Application Approved In Full,No,14/12/2016,,,,19/12/2016,2016-05-12,,,E05000139,Kentish Town,528728.59,184759.16,-0.14493599999999998,51.547061,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.547061, -0.144936)",26770,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001534
11506,APP\PREMISES-TRANS\000806,Premises Licence - Transfer Application,West Hampstead Food & Wine,"100 FORTUNE GREEN ROAD, LONDON, NW6 1DS",LA2003,Application Approved In Full,No,05/08/2011,,,,04/08/2011,2011-07-21,,,E05000132,Fortune Green,525150.94,185542.39,-0.196225,51.554904,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.554904, -0.196225)",27453,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000806
11541,APP\PREMISES-TRANS\000120,Premises Licence - Transfer Application,Chicago Fried Chicken and Ribs,"138 FORTESS ROAD, LONDON, NW5 2HP",LA2003,Application Approved In Full,No,18/10/2006,,,,06/10/2006,2006-09-22,,,E05000139,Kentish Town,529147.5,185781.26,-0.138523,51.556151,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.556151, -0.138523)",28100,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000120
11552,APP\PREMISES-TRANS\000616,Premises Licence - Transfer Application,Versilia Restaurant,"250 PALACE COURT FINCHLEY ROAD, LONDON, NW3 6DN",LA2003,Application Rejected - Incomplete Documentation,No,,,,,15/02/2010,2010-01-02,02/02/2010,,E05000133,Frognal and Fitzjohns,525736.61,185333.04,-0.187857,51.552893,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.552893, -0.187857)",27635,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000616
11553,APP\PREMISES-TRANS\000396,Premises Licence - Transfer Application,Cafe Rouge,"77 KINGSWAY, LONDON, WC2B 6SR",LA2003,Application Approved In Full,No,17/12/2008,,,,12/09/2008,2008-08-29,,Seven Dials,E05000138,Holborn and Covent Garden,530517.17,181284.16,-0.12044400000000001,51.515423,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515423, -0.120444)",27843,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000396
11562,APP\PREMISES-TRANS\001409,Premises Licence - Transfer Application,Adventure Bar (previously Detroit),"35 THOMAS NEAL CENTRE EARLHAM STREET, LONDON, WC2H 9LD",LA2003,Application Approved In Full,No,20/11/2015,,,,02/12/2015,2015-11-18,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.514056, -0.126014)",26890,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001409
11595,APP\PREMISES-TRANS\001319,Premises Licence - Transfer Application,Exmouth Arms,"1 STARCROSS STREET, LONDON, NW1 2HR",LA2003,Application Approved In Full,No,27/01/2015,,,,23/01/2015,2015-09-01,,,E05000142,Regent's Park,529350.3,182643.97,-0.13675199999999998,51.527910999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.527911, -0.136752)",26980,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001319
11603,APP\PREMISES-TRANS\000832,Premises Licence - Transfer Application,Prince Arthur,"80  82 EVERSHOLT STREET, LONDON, NW1 1BX",LA2003,Application Approved In Full,No,10/10/2012,,,,19/10/2011,2011-05-10,,,E05000143,St Pancras and Somers Town,529573.05,182924.25,-0.133439,51.530378999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.530379, -0.133439)",27429,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000832
11612,APP\PREMISES-TRANS\000867,Premises Licence - Transfer Application,Subway,"109 TOTTENHAM COURT ROAD, LONDON, W1T 5AD",LA2003,Application Approved In Full,No,16/01/2012,,,,22/12/2011,2011-08-12,,,E05000129,Bloomsbury,529311.16,182112.36,-0.137511,51.523142,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.523142, -0.137511)",27394,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000867
11614,APP\PREMISES-TRANS\000511,Premises Licence - Transfer Application,AMICO BIO (previously named Italian Kitchen),"43 NEW OXFORD STREET, LONDON, WC1A 1BH",LA2003,Application Approved In Full,No,07/08/2009,,,,20/07/2009,2009-06-07,,Seven Dials,E05000138,Holborn and Covent Garden,530175.35,181438.83,-0.12531,51.516890999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516891, -0.12531)",27736,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000511
11621,APP\PREMISES-TRANS\001080,Premises Licence - Transfer Application,Be At One,"55 CAMDEN HIGH STREET, LONDON, NW1 7JH",LA2003,Application Approved In Full,No,30/05/2013,,,,27/05/2013,2013-05-13,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.535494, -0.140296)",27196,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001080
11636,APP\PREMISES-TRANS\001286,Premises Licence - Transfer Application,Kentish Town Supermarket,"175 KENTISH TOWN ROAD, LONDON, NW1 8PD",LA2003,Application Approved In Full,No,15/10/2014,,,,15/10/2014,2014-01-10,,,E05000139,Kentish Town,528908.35,184637.93,-0.14239000000000002,51.545931,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545931, -0.14239)",27012,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001286
11684,APP\PREMISES-TRANS\001176,Premises Licence - Transfer Application,Express Food and Wine,"379 KENTISH TOWN ROAD, LONDON, NW5 2TJ",LA2003,Application Approved In Full,No,08/01/2014,,,,01/01/2014,2013-12-18,,,E05000139,Kentish Town,528986.57,185239.77,-0.141042,51.551322,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.551322, -0.141042)",27114,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001176
11689,APP\PREMISES-TRANS\001062,Premises Licence - Transfer Application,Lidl UK GmbH,"217 223 KENTISH TOWN ROAD, LONDON, NW5 2JU",LA2003,Application Approved In Full,No,17/04/2013,,,,29/03/2013,2013-03-15,,,E05000139,Kentish Town,528915.05,184769.23,-0.142245,51.547109000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.547109, -0.142245)",27213,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001062
11703,APP\PREMISES-TRANS\000553,Premises Licence - Transfer Application,Babushka,"25  27 FARRINGDON ROAD, LONDON, EC1M 3HA",LA2003,Application Approved In Full,No,04/12/2009,,,,30/10/2009,2009-10-16,,,E05000138,Holborn and Covent Garden,531488.0,181700.74,-0.106305,51.518941,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518941, -0.106305)",27696,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000553
11721,APP\PREMISES-TRANS\000043,Premises Licence - Transfer Application,Crown And Goose,"100 ARLINGTON ROAD, LONDON, NW1 7HP",LA2003,Application Approved In Full,No,11/02/2006,,,,10/02/2006,2006-01-27,,Camden Town,E05000142,Regent's Park,528954.84,183612.54,-0.142095,51.536705,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.536705, -0.142095)",28172,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000043
11723,APP\PREMISES-TRANS\000157,Premises Licence - Transfer Application,Pratt Off Licence,"31A PRATT STREET, LONDON, NW1 0BG",LA2003,Application Approved In Full,No,14/01/2007,,,,03/01/2007,2006-12-20,,Camden Town,E05000130,Camden Town with Primrose Hill,529119.88,183746.16,-0.13966800000000001,51.537869,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.537869, -0.139668)",28067,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000157
11781,APP\PREMISES-TRANS\000039,Premises Licence - Transfer Application,Allora,"130 BOUNDARY ROAD, LONDON, NW8 0RH",LA2003,Application Approved In Full,No,27/03/2006,,,,02/02/2006,2006-01-19,,,E05000140,Kilburn,525882.19,183564.83,-0.18639,51.536970000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.53697, -0.18639)",28176,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000039
11813,APP\PREMISES-TRANS\000622,Premises Licence - Transfer Application,Caprice Catering,"3   9 CHALTON STREET, LONDON, NW1 1JD",LA2003,Application Approved In Full,No,02/03/2010,,,,01/03/2010,2010-02-15,,,E05000143,St Pancras and Somers Town,529856.65,182698.78,-0.129436,51.528287,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.528287, -0.129436)",27629,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000622
11876,APP\PREMISES-TRANS\000184,Premises Licence - Transfer Application,Confederation Of British Industry,"CENTRE POINT COMPLEX DEVELOPMENT SITE AT 101-103 NEW OXFORD STREET, LONDON, WC1A 1DD",LA2003,Application Approved In Full,No,04/04/2007,,,,05/04/2007,2007-03-22,,Seven Dials,E05000138,Holborn and Covent Garden,529902.99,181352.5,-0.12926500000000002,51.516178000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516178, -0.129265)",28040,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000184
11910,APP\PREMISES-TRANS\000356,Premises Licence - Transfer Application,Flat Iron (formerly The Giaconda Dining Room),"9 DENMARK STREET, LONDON, WC2H 8LS",LA2003,Application Approved In Full,No,20/05/2008,,,,15/05/2008,2008-01-05,,Seven Dials,E05000138,Holborn and Covent Garden,529900.15,181223.29,-0.129353,51.515018,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515018, -0.129353)",27882,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000356
11914,APP\PREMISES-TRANS\000673,Premises Licence - Transfer Application,Guglee Restaurant,"NEW COLLEGE PARADE FINCHLEY ROAD, LONDON, NW3 5EP",LA2003,Application Approved In Full,No,25/08/2010,,,,13/07/2010,2010-06-29,,,E05000133,Frognal and Fitzjohns,526541.88,184536.28,-0.176535,51.545552,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545552, -0.176535)",27579,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000673
11936,APP\PREMISES-TRANS\001264,Premises Licence - Transfer Application,Parkers,"109 KINGSWAY, LONDON, WC2B 6PP",LA2003,Application Approved In Full,No,16/09/2014,,,,13/08/2014,2014-07-30,,Seven Dials,E05000138,Holborn and Covent Garden,530478.27,181454.75,-0.120941,51.516965,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516965, -0.120941)",27034,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001264
11949,APP\PREMISES-TRANS\000494,Premises Licence - Transfer Application,China City Restaurant,"50 WOBURN PLACE, LONDON, WC1H 0JZ",LA2003,Application Approved In Full,No,29/05/2009,,,,25/05/2009,2009-11-05,,,E05000129,Bloomsbury,530006.79,182179.67,-0.12746500000000002,51.523588000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.523588, -0.127465)",27752,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000494
11950,APP\PREMISES-TRANS\000777,Premises Licence - Transfer Application,WOK and GO,"291 FINCHLEY ROAD, LONDON, NW3 6ND",LA2003,Application Rejected - Incomplete Documentation,No,,,,,30/05/2011,2011-05-16,23/05/2011,,E05000145,West Hampstead,526121.17,184925.27,-0.18245899999999998,51.549141999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.549142, -0.182459)",27478,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000777
11958,APP\PREMISES-TRANS\001014,Premises Licence - Transfer Application,"Proud  Camden, The Horse Hospital","THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved In Full,No,18/12/2012,,,,10/12/2012,2012-11-26,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542256, -0.14816)",27257,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001014
11981,APP\PREMISES-TRANS\001093,Premises Licence - Transfer Application,280 Degrees African Restaurant and Bar (formerly Sabor Latino UK - Ground Floor Premises),"280 KILBURN HIGH ROAD, LONDON, NW6 2BY",LA2003,Application Approved In Full,No,10/07/2013,,,,14/06/2013,2013-05-31,,,E05000140,Kilburn,524890.5,184341.9,-0.200406,51.544173,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.544173, -0.200406)",27184,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001093
11982,APP\PREMISES-TRANS\000608,Premises Licence - Transfer Application,Ye Olde Swiss Cottage,"98 FINCHLEY ROAD, LONDON, NW3 5EL",LA2003,Application Approved In Full,No,27/01/2010,,,,28/01/2010,2010-01-14,,,E05000144,Swiss Cottage,526683.56,184215.33,-0.17460799999999999,51.542636,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542636, -0.174608)",27643,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000608
11985,APP\PREMISES-TRANS\000205,Premises Licence - Transfer Application,Lilly Langtree,"121 ABBEY ROAD, LONDON, NW6 4SL",LA2003,Application Approved In Full,No,31/05/2007,,,,31/05/2007,2007-05-17,,,E05000140,Kilburn,525740.21,183879.85,-0.188324,51.539832000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539832, -0.188324)",28019,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000205
12008,APP\PREMISES-TRANS\000492,Premises Licence - Transfer Application,Winnicott Etrusco,"1 HURDWICK PLACE, LONDON, NW1 2JE",LA2003,Application Approved In Full,No,04/06/2009,,,,06/05/2009,2009-04-22,,Camden Town,E05000142,Regent's Park,529184.5,183339.22,-0.13888599999999998,51.534197,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.534197, -0.138886)",27754,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000492
12026,APP\PREMISES-TRANS\000079,Premises Licence - Transfer Application,Smithy's Wine Bar,"15  17 LEEKE STREET, LONDON, WC1X 9HY",LA2003,Application Approved In Full,No,20/06/2006,,,,15/06/2006,2006-01-06,,,E05000141,King's Cross,530567.77,182896.71,-0.119118,51.529902,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.529902, -0.119118)",28139,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000079
12051,APP\PREMISES-TRANS\001279,Premises Licence - Transfer Application,Strada,"6 GREAT QUEEN STREET, LONDON, WC2B 5DG",LA2003,Application Approved In Full,No,06/10/2014,,,,06/10/2014,2014-09-22,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515707, -0.121263)",27019,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001279
12075,APP\PREMISES-TRANS\000583,Premises Licence - Transfer Application,O'Reillys,"289 291 KENTISH TOWN ROAD, LONDON, NW5 2JS",LA2003,Application Approved In Full,No,14/01/2010,,,,24/12/2009,2009-10-12,,,E05000139,Kentish Town,528950.78,184994.83,-0.141647,51.549129,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.549129, -0.141647)",27667,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000583
12105,APP\PREMISES-TRANS\000725,Premises Licence - Transfer Application,Kim Korean Restaurant LTD High Holborn,"71 MID CITY PLACE HIGH HOLBORN, LONDON, WC1V 6EA",LA2003,Application Approved In Full,No,09/12/2010,,,,03/12/2010,2010-11-19,,,E05000138,Holborn and Covent Garden,530830.04,181642.15,-0.11580399999999999,51.518567,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518567, -0.115804)",27529,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000725
12125,APP\PREMISES-TRANS\000739,Premises Licence - Transfer Application,In 'N Out,"216 KILBURN HIGH ROAD, LONDON, NW6 4JH",LA2003,Application Approved In Full,No,23/02/2011,,,,21/02/2011,2011-07-02,,,E05000140,Kilburn,525101.62,184074.97,-0.197458,51.541728000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.541728, -0.197458)",27516,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000739
12129,APP\PREMISES-TRANS\000108,Premises Licence - Transfer Application,Unwins,"84 MARCHMONT STREET, LONDON, WC1N 1AG",LA2003,Application Approved In Full,No,01/09/2006,,,,31/08/2006,2006-08-17,,,E05000141,King's Cross,530182.15,182481.24,-0.124827,51.526258,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.526258, -0.124827)",28111,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000108
12170,APP\PREMISES-TRANS\001311,Premises Licence - Transfer Application,The Constitution,"42  44 ST PANCRAS WAY, LONDON, NW1 0QT",LA2003,Application Approved In Full,No,29/12/2014,,,,24/12/2014,2014-10-12,,,E05000143,St Pancras and Somers Town,529408.84,184025.5,-0.135401,51.540313,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540313, -0.135401)",26988,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001311
12178,APP\PREMISES-TRANS\000922,Premises Licence - Transfer Application,Cafe & Grill,"19 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Application Approved In Full,No,22/06/2012,,,,29/05/2012,2012-05-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528911.39,183997.27,-0.14257999999999998,51.540172999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540173, -0.14258)",27343,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000922
12184,APP\PREMISES-TRANS\001533,Premises Licence - Transfer Application,Tsunami,"93 CHARLOTTE STREET, LONDON, W1T 4PY",LA2003,Application Approved In Full,No,14/12/2016,,,,15/12/2016,2016-01-12,,,E05000129,Bloomsbury,529323.21,181864.53,-0.137428,51.520912,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.520912, -0.137428)",26771,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001533
12212,APP\PREMISES-TRANS\000164,Premises Licence - Transfer Application,Lyttelton Arms,"1 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Application Approved In Full,No,22/03/2007,,,,02/02/2007,2007-01-19,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.534911, -0.139649)",28061,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000164
12228,APP\PREMISES-TRANS\001346,Premises Licence - Transfer Application,One Tun,"125 SAFFRON HILL, LONDON, EC1N 8QS",LA2003,Application Approved In Full,No,17/03/2015,,,,25/03/2015,2015-11-03,,,E05000138,Holborn and Covent Garden,531437.81,181828.21,-0.10698099999999999,51.520098,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.520098, -0.106981)",26953,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001346
12231,APP\PREMISES-TRANS\001130,Premises Licence - Transfer Application,Le Pain Quotidien (previously McDonalds),"46 HAMPSTEAD HIGH STREET, LONDON, NW3 1QG",LA2003,Application Approved In Full,No,07/10/2013,,,,21/10/2013,2013-07-10,07/10/2013,,E05000135,Hampstead Town,526411.1,185782.7,-0.177972,51.556783,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.556783, -0.177972)",27154,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\001130
12243,APP\PREMISES-TRANS\000206,Premises Licence - Transfer Application,Bombay Flame Indian Cuisine,"74 KINGSGATE ROAD, LONDON, NW6 4TE",LA2003,Application Approved In Full,No,12/06/2007,,,,31/05/2007,2007-05-17,,,E05000140,Kilburn,525222.39,184163.65,-0.195686,51.542497999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542498, -0.195686)",28018,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-TRANS\000206
