,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
8486,APP\PREMISES-REV\000020,Premises - Review of Licence,Metro Express,"17  23 SOUTHAMPTON ROW, LONDON, WC1B 5HA",LA2003,Review Ended - Suspension of Licence,No,,,,18/07/2007,21/06/2007,2007-05-24,,Seven Dials,E05000138,Holborn and Covent Garden,530449.24,181640.04,-0.12129000000000001,51.518636,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518636, -0.12129)",28346,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000020
8548,APP\PREMISES-REV\000101,Premises - Review of Licence,Brondes Age,"328 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Application Withdrawn,No,,,,15/08/2013,22/07/2013,2013-06-24,,,E05000140,Kilburn,524819.2,184448.57,-0.201396,51.545148,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545148, -0.201396)",28275,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000101
9176,APP\PREMISES-REV\000025,Premises - Review of Licence,Woody Grill,"1A CAMDEN ROAD, LONDON, NW1 9LG",LA2003,Review Ended - Revocation of Licence,No,,,,26/03/2008,04/03/2008,2008-05-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539219, -0.141978)",28341,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000025
9330,APP\PREMISES-REV\000129,Premises - Review of Licence,Jays News Food & Wine,"128 CAMDEN ROAD, LONDON, NW1 9EE",LA2003,Review Ended - Revocation of Licence,No,,,,08/12/2016,16/11/2016,2016-10-19,,,E05000131,Cantelowes,529276.25,184266.47,-0.137223,51.542509,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542509, -0.137223)",28249,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000129
9607,APP\PREMISES-REV\000011,Premises - Review of Licence,Victoria Food & Wine,"248 HAVERSTOCK HILL, LONDON, NW3 2AE",LA2003,Review Ended - Suspension of Licence,No,,,,23/10/2006,26/09/2006,2006-08-29,,,E05000135,Hampstead Town,527194.33,185295.67,-0.166857,51.55223,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.55223, -0.166857)",28351,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000011
10984,APP\PREMISES-REV\000051,Premises - Review of Licence,Reverend JW Simpson,"32  34 GOODGE STREET, LONDON, W1T 2QJ",LA2003,Review Ended - Revocation of Licence,Yes,,,,22/12/2009,17/12/2009,2009-03-12,,,E05000129,Bloomsbury,529468.36,181750.5,-0.135379,51.519855,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.519855, -0.135379)",28321,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000051
11288,APP\PREMISES-REV\000041,Premises - Review of Licence,Smoking Goat,"7 DENMARK STREET, LONDON, WC2H 8LZ",LA2003,Review Ended - Revocation of Licence,No,,,,28/05/2009,10/02/2009,2009-01-13,,Seven Dials,E05000138,Holborn and Covent Garden,529900.15,181223.29,-0.129353,51.515018,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515018, -0.129353)",28330,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000041
11796,APP\PREMISES-REV\000054,Premises - Review of Licence,Cock Tavern,"23 PHOENIX ROAD, LONDON, NW1 1HB",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,16/06/2010,21/05/2010,2010-04-23,,,E05000143,St Pancras and Somers Town,529732.05,183032.75,-0.131109,51.531317,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.531317, -0.131109)",28319,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000054
11993,APP\PREMISES-REV\000045,Premises - Review of Licence,Booty Food & Wine,"17 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Review Ended - Revocation of Licence,No,,,,20/05/2009,27/04/2009,2009-03-30,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539688, -0.142772)",28326,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000045
12722,APP\PREMISES-REV\000079,Premises - Review of Licence,The T.E. Dingwall Building (Formerly Lock 17/Highlight),"EAST YARD CAMDEN LOCK PLACE, LONDON, NW1 8AL",LA2003,Review Ended - Conditions Modified on Licence,No,,,,19/01/2012,09/01/2012,2011-12-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528681.08,184131.14,-0.145851,51.541428,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.541428, -0.145851)",28295,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000079
13013,APP\PREMISES-REV\000039,Premises - Review of Licence,Bloc Bar (Formerly Record Club/The Stillery,"18 KENTISH TOWN ROAD, LONDON, NW1 9NX",LA2003,Review Ended - Conditions Modified on Licence,No,,,,11/11/2008,21/10/2008,2008-09-23,,Camden Town,E05000130,Camden Town with Primrose Hill,528951.8,183997.31,-0.141998,51.540164000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540164, -0.141998)",28332,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000039
13189,APP\PREMISES-REV\000107,Premises - Review of Licence,St Giles Hotel Ltd,"12 ST GILES HOTEL BEDFORD AVENUE, LONDON, WC1B 3GH",LA2003,Review Ended - Conditions Modified on Licence,No,,,,17/12/2013,26/11/2013,2013-10-29,,,E05000129,Bloomsbury,529818.38,181492.03,-0.130432,51.517452,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517452, -0.130432)",28269,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000107
13301,APP\PREMISES-REV\000092,Premises - Review of Licence,Bloomsbury Bowling Lanes,"46  55 TAVISTOCK HOTEL TAVISTOCK SQUARE, LONDON, WC1H 9EU",LA2003,Review Ended - Conditions Modified on Licence,No,,,,29/01/2013,21/01/2013,2013-07-01,,,E05000129,Bloomsbury,529868.3,182206.42,-0.12945,51.52386,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.52386, -0.12945)",28282,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000092
13468,APP\PREMISES-REV\000071,Premises - Review of Licence,Shakespeares Head,"64  78 AFRICA HOUSE KINGSWAY, LONDON, WC2B 6AH",LA2003,Application Withdrawn,No,,,,01/12/2011,03/11/2011,2011-06-10,,,E05000138,Holborn and Covent Garden,530582.58,181461.55,-0.11943599999999999,51.517002000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517002, -0.119436)",28302,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000071
13943,APP\PREMISES-REV\000089,Premises - Review of Licence,Sir Richard Steele,"97 HAVERSTOCK HILL, LONDON, NW3 4RL",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,27/11/2012,08/11/2012,2012-11-10,,,E05000128,Belsize,527774.46,184692.48,-0.15871300000000002,51.546679,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.546679, -0.158713)",28285,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000089
14252,APP\PREMISES-REV\000088,Premises - Review of Licence,Ballyhoo,"36  38 NEW OXFORD STREET, LONDON, WC1A 1EP",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,13/11/2012,30/10/2012,2012-10-16,,Seven Dials,E05000138,Holborn and Covent Garden,530146.05,181494.24,-0.125711,51.517396000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517396, -0.125711)",28286,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000088
14423,APP\PREMISES-REV\000070,Premises - Review of Licence,Poolcrest Snooker Club,"320 324 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Review Ended - Conditions Modified on Licence,No,,,,27/10/2011,12/10/2011,2011-09-28,,,E05000140,Kilburn,524819.2,184448.57,-0.201396,51.545148,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545148, -0.201396)",28303,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000070
15219,APP\PREMISES-REV\000037,Premises - Review of Licence,Parkers,"109 KINGSWAY, LONDON, WC2B 6PP",LA2003,Application Withdrawn,No,,,,01/06/2009,01/08/2008,2008-04-07,,Seven Dials,E05000138,Holborn and Covent Garden,530478.27,181454.75,-0.120941,51.516965,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516965, -0.120941)",28334,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000037
15542,APP\PREMISES-REV\000083,Premises - Review of Licence,Tinseltown,"104 HEATH STREET, LONDON, NW3 1DR",LA2003,Application Refused,No,,,,17/07/2012,29/05/2012,2012-01-05,,,E05000135,Hampstead Town,526383.92,186018.76,-0.178279,51.558911,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.558911, -0.178279)",28291,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000083
15667,APP\PREMISES-REV\000127,Premises - Review of Licence,Holborn Whippet (FormerlyFathers Study),"25  27 SICILIAN AVENUE, LONDON, WC1A 2QH",LA2003,Referred To Committee Hearing,No,,,,04/08/2016,12/07/2016,2016-06-14,,Seven Dials,E05000138,Holborn and Covent Garden,530449.24,181640.04,-0.12129000000000001,51.518636,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518636, -0.12129)",28251,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000127
15750,APP\PREMISES-REV\000122,Premises - Review of Licence,Love & Liquor,"34 KILBURN HIGH ROAD, LONDON, NW6 5UA",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,25/02/2016,09/02/2016,2016-12-01,,,E05000140,Kilburn,525533.39,183527.2,-0.19143,51.536709,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.536709, -0.19143)",28255,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000122
16022,APP\PREMISES-REV\000115,Premises - Review of Licence,Quinns,"65 KENTISH TOWN ROAD, LONDON, NW1 8NY",LA2003,Application Withdrawn,No,,,,,19/02/2015,2015-01-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528922.14,184270.85,-0.142325,51.542629,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542629, -0.142325)",28262,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000115
16418,APP\PREMISES-REV\000013,Premises - Review of Licence,All Nite Express,"294 295 HIGH HOLBORN, LONDON, WC1V 7JG",LA2003,Review Ended - Suspension of Licence,No,,,,13/02/2007,13/12/2006,2006-11-15,,,E05000138,Holborn and Covent Garden,530861.08,181563.96,-0.11538599999999999,51.517858000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.517858, -0.115386)",28350,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000013
16648,APP\PREMISES-REV\000046,Premises - Review of Licence,The Marathon,"87 CHALK FARM ROAD, LONDON, NW1 8AR",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,16/09/2009,18/08/2009,2009-07-21,,Camden Town,E05000136,Haverstock,528257.51,184405.88,-0.151855,51.543994,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.543994, -0.151855)",28325,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000046
17006,APP\PREMISES-REV\000082,Premises - Review of Licence,Simply Fish,"4 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Review Ended - Suspension of Licence,Yes,,,,27/03/2012,13/03/2012,2012-02-28,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540039, -0.144497)",28292,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000082
17131,APP\PREMISES-REV\000066,Premises - Review of Licence,32A Limited (previously Bullet Bar),"147 THE CASTLE KENTISH TOWN ROAD, LONDON, NW1 8PB",LA2003,Review Ended - Revocation of Licence,Yes,,,,20/10/2011,15/07/2011,2011-06-17,,,E05000130,Camden Town with Primrose Hill,528941.75,184533.22,-0.141947,51.544982,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.544982, -0.141947)",28307,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000066
17313,APP\PREMISES-REV\000055,Premises - Review of Licence,Nisa Local (previously Price Check),"102 WEST END LANE, LONDON, NW6 2LS",LA2003,Review Ended - Conditions Modified on Licence,No,,,,18/08/2010,23/07/2010,2010-06-25,,,E05000145,West Hampstead,525573.66,184635.19,-0.19045499999999999,51.546657,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.546657, -0.190455)",28318,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000055
17680,APP\PREMISES-REV\000047,Premises - Review of Licence,Supersave Convenience Store,"3 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Review Ended - Conditions Modified on Licence,No,,,,29/09/2009,04/09/2009,2009-07-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539688, -0.142772)",28324,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000047
18274,APP\PREMISES-REV\000036,Premises - Review of Licence,Parkers,"109 KINGSWAY, LONDON, WC2B 6PP",LA2003,Application Rejected,No,,,,,24/07/2008,2008-06-26,13/07/2008,Seven Dials,E05000138,Holborn and Covent Garden,530478.27,181454.75,-0.120941,51.516965,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.516965, -0.120941)",28335,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000036
18733,APP\PREMISES-REV\000021,Premises - Review of Licence,The Dartmouth Arms,"35 YORK RISE, LONDON, NW5 1SP",LA2003,Review Ended - Conditions Modified on Licence,Yes,17/10/2007,,,17/10/2007,21/09/2007,2007-08-24,,,E05000137,Highgate,528773.28,186036.99,-0.143825,51.558535,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.558535, -0.143825)",28345,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000021
19289,APP\PREMISES-REV\000074,Premises - Review of Licence,Royal Exchange,"57 HARTLAND ROAD, LONDON, NW1 8DB",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,26/01/2012,20/12/2011,2011-11-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528675.34,184401.5,-0.145834,51.543859000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.543859, -0.145834)",28299,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000074
19779,APP\PREMISES-REV\000023,Premises - Review of Licence,Metro Express,"17  23 SOUTHAMPTON ROW, LONDON, WC1B 5HA",LA2003,Review Ended - Suspension of Licence,No,07/02/2008,,,07/02/2008,17/12/2007,2007-11-19,,Seven Dials,E05000138,Holborn and Covent Garden,530449.24,181640.04,-0.12129000000000001,51.518636,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518636, -0.12129)",28343,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000023
20451,APP\PREMISES-REV\000109,Premises - Review of Licence,Booty Food & Wine,"17 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Review Ended - Revocation of Licence,No,,,,01/04/2014,13/02/2014,2014-01-16,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539688, -0.142772)",28267,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000109
20564,APP\PREMISES-REV\000061,Premises - Review of Licence,Coram's Field,"93 CORAMS FIELDS GUILFORD STREET, LONDON, WC1N 1DN",LA2003,Review Ended - Conditions Modified on Licence,No,,,,16/06/2011,04/04/2011,2011-07-03,,,E05000141,King's Cross,530521.97,182284.73,-0.120004,51.524413,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.524413, -0.120004)",28312,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000061
20750,APP\PREMISES-REV\000044,Premises - Review of Licence,The Junction Tavern,"101 FORTESS ROAD, LONDON, NW5 1AG",LA2003,Application Rejected,No,,,,,13/04/2009,2009-03-16,03/04/2009,,E05000139,Kentish Town,529040.0,185653.71,-0.14012,51.555029,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.555029, -0.14012)",28327,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000044
20919,APP\PREMISES-REV\000116,Premises - Review of Licence,Tinseltown,"104 HEATH STREET, LONDON, NW3 1DR",LA2003,Application Withdrawn,Yes,,,,,19/02/2015,2015-01-22,,,E05000135,Hampstead Town,526383.92,186018.76,-0.178279,51.558911,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.558911, -0.178279)",28261,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000116
21882,APP\PREMISES-REV\000106,Premises - Review of Licence,Bar Solo/Undersolo,"20  22 INVERNESS STREET, LONDON, NW1 7HJ",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,14/11/2013,10/10/2013,2013-12-09,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.540039, -0.144497)",28270,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000106
22194,APP\PREMISES-REV\000040,Premises - Review of Licence,Quick Stop,"1 HAVERSTOCK HILL, LONDON, NW3 2BP",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,09/06/2009,05/02/2009,2009-08-01,,Camden Town,E05000136,Haverstock,528161.47,184381.14,-0.153248,51.543793,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.543793, -0.153248)",28331,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000040
22305,APP\PREMISES-REV\000017,Premises - Review of Licence,Camden Fast Food,"19 CAMDEN HIGH STREET, LONDON, NW1 7JE",LA2003,Review Ended - Revocation of Licence,No,,,,16/05/2007,14/02/2007,2007-01-17,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.534911, -0.139649)",28349,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000017
22643,APP\PREMISES-REV\000027,Premises - Review of Licence,Lord John Russell,"91  93 MARCHMONT STREET, LONDON, WC1N 1AL",LA2003,Review Ended - No change to Licence,Yes,,,,08/04/2008,13/03/2008,2008-02-14,,,E05000141,King's Cross,530069.26,182445.12,-0.126467,51.525959,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.525959, -0.126467)",28339,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000027
22742,APP\PREMISES-REV\000086,Premises - Review of Licence,Agora 2,"108 KILBURN HIGH ROAD, LONDON, NW6 4HY",LA2003,Review Ended - Revocation of Licence,Yes,,,,08/11/2012,25/10/2012,2012-08-28,,,E05000140,Kilburn,525318.73,183844.76,-0.19441,51.539611,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539611, -0.19441)",28288,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000086
23102,APP\PREMISES-REV\000131,Premises - Review of Licence,Super Choice,"151 QUEEN'S CRESCENT, LONDON, NW5 4ED",LA2003,Under Consultation,No,,,,,25/05/2017,2017-04-27,,,E05000134,Gospel Oak,528193.34,185071.4,-0.15253699999999998,51.549989000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.549989, -0.152537)",28247,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000131
23189,APP\PREMISES-REV\000130,Premises - Review of Licence,SALT,"269 WEST END LANE, LONDON, NW6 1QS",LA2003,Referred To Committee Hearing,No,,,,19/01/2017,05/12/2016,2016-07-11,,,E05000145,West Hampstead,525457.68,185047.93,-0.19197899999999998,51.550391999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.550392, -0.191979)",28248,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000130
23582,APP\PREMISES-REV\000117,Premises - Review of Licence,Quinns,"65 KENTISH TOWN ROAD, LONDON, NW1 8NY",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,24/03/2015,02/03/2015,2015-02-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528922.14,184270.85,-0.142325,51.542629,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.542629, -0.142325)",28260,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000117
23750,APP\PREMISES-REV\000075,Premises - Review of Licence,Cafe Metro,"178 182 CAMDEN HIGH STREET, LONDON, NW1 8QP",LA2003,Review Ended - Conditions Modified on Licence,No,,,,15/03/2012,21/12/2011,2011-11-23,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539688, -0.142772)",28298,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000075
24092,APP\PREMISES-REV\000108,Premises - Review of Licence,NWC (formerly Legacy),"135 FINCHLEY ROAD, LONDON, NW3 6JH",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,23/01/2014,13/01/2014,2013-12-27,,,E05000144,Swiss Cottage,526612.06,184280.06,-0.17561500000000002,51.543234000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.543234, -0.175615)",28268,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000108
24172,APP\PREMISES-REV\000058,Premises - Review of Licence,Booty Food & Wine,"17 KENTISH TOWN ROAD, LONDON, NW1 8NH",LA2003,Review Ended - Conditions Modified on Licence,No,,,,31/03/2011,01/12/2010,2010-03-11,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539688, -0.142772)",28315,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000058
24276,APP\PREMISES-REV\000056,Premises - Review of Licence,My Shop,"173 FORTESS ROAD, LONDON, NW5 2HR",LA2003,Review Ended - Suspension of Licence,No,,,,17/08/2010,27/07/2010,2010-06-29,,,E05000139,Kentish Town,529086.03,185849.19,-0.13938499999999998,51.556776,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.556776, -0.139385)",28317,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000056
24520,APP\PREMISES-REV\000067,Premises - Review of Licence,Elysee Restaurant,"13 PERCY STREET, LONDON, W1T 1DP",LA2003,Application Partially Approved,Yes,,,,25/08/2011,22/07/2011,2011-06-24,,,E05000129,Bloomsbury,529586.97,181614.43,-0.13372,51.518605,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.518605, -0.13372)",28306,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000067
25826,APP\PREMISES-REV\000102,Premises - Review of Licence,Brondes Age,"328 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,17/09/2013,12/08/2013,2013-07-15,,,E05000140,Kilburn,524819.2,184448.57,-0.201396,51.545148,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.545148, -0.201396)",28274,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000102
25988,APP\PREMISES-REV\000114,Premises - Review of Licence,Be At One,"55 CAMDEN HIGH STREET, LONDON, NW1 7JH",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,09/10/2014,18/09/2014,2014-08-21,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.535494, -0.140296)",28263,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000114
26319,APP\PREMISES-REV\000085,Premises - Review of Licence,Agora 1,"108 KILBURN HIGH ROAD, LONDON, NW6 4HY",LA2003,Review Ended - Revocation of Licence,Yes,,,,08/11/2012,25/10/2012,2012-08-28,,,E05000140,Kilburn,525318.73,183844.76,-0.19441,51.539611,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.539611, -0.19441)",28289,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000085
26502,APP\PREMISES-REV\000008,Premises - Review of Licence,Rossodisera,"5 MONMOUTH STREET, LONDON, WC2H 9DA",LA2003,Application Rejected - Incomplete Documentation,No,,,,,31/08/2006,2006-03-08,03/08/2006,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.515044, -0.126064)",28352,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,originAPP\PREMISES-REV\000008
26770,APP\PREMISES-REV\000128,Premises - Review of Licence,Venus (formerly City Burlesque),"29  35 FARRINGDON POINT FARRINGDON ROAD, LONDON, EC1M 3JF",LA2003,Review Ended - Conditions Modified on Licence,Yes,,,,02/08/2016,19/07/2016,2016-06-07,,,E05000138,Holborn and Covent Garden,531474.99,181866.79,-0.106431,51.520437,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.520437, -0.106431)",28250,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-REV\000128
