,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9619,APP\PREMISES-CONV\000752,Premises - Conversion of Licence,Virgin Active Swiss Cottage (formerly Esporta Health & Fitness),"255 THE O2 CENTRE FINCHLEY ROAD, LONDON, NW3 6LU",LA2003,Application Approved,No,26/08/2005,,,,26/08/2005,2005-07-28,,,E05000145,West Hampstead,526204.1,184766.66,-0.181321,51.547698,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.547698, -0.181321)",31115,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000752
9625,APP\PREMISES-CONV\000214,Premises - Conversion of Licence,La Rossella (previously Pasta Habit),"103 HIGHGATE ROAD, LONDON, NW5 1TR",LA2003,Application Approved,No,01/07/2005,,,,01/07/2005,2005-02-06,,,E05000137,Highgate,528668.25,185666.66,-0.145474,51.55523,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.55523, -0.145474)",31612,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000214
9641,APP\PREMISES-CONV\000141,Premises - Conversion of Licence,Shoryu,"35 GREAT QUEEN STREET, LONDON, WC2B 5AA",LA2003,Application Approved,No,23/06/2005,,,,22/06/2005,2005-05-24,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515707, -0.121263)",31676,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000141
9648,APP\PREMISES-CONV\001092,Premises - Conversion of Licence,Way 2 Save,"352 354 KILBURN HIGH ROAD, LONDON, NW6 2QJ",LA2003,Application Approved,No,16/09/2005,,,,02/09/2005,2005-05-08,,,E05000145,West Hampstead,524703.92,184602.4,-0.203003,51.546555,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.546555, -0.203003)",30810,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001092
9652,APP\PREMISES-CONV\000539,Premises - Conversion of Licence,Sainsbury's Supermarket,"145 DZD TOTTENHAM COURT ROAD, LONDON, W1T 7NE",LA2003,Application Approved,No,13/08/2005,,,,12/08/2005,2005-07-14,,,E05000129,Bloomsbury,529336.79,182237.04,-0.137096,51.524257,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.524257, -0.137096)",31306,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000539
9670,APP\PREMISES-CONV\000809,Premises - Conversion of Licence,West End News,"258 WEST END LANE, LONDON, NW6 1LJ",LA2003,Application Approved,No,06/09/2005,,,,03/09/2005,2005-05-08,,,E05000145,West Hampstead,525500.68,185186.18,-0.19130999999999998,51.551625,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.551625, -0.19131)",31061,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000809
9700,APP\PREMISES-CONV\000913,Premises - Conversion of Licence,S T Food & Wine,"100 CHALTON STREET, LONDON, NW1 1HJ",LA2003,Application Approved,No,06/09/2005,,,,29/08/2005,2005-01-08,,,E05000143,St Pancras and Somers Town,529759.81,182992.93,-0.130723,51.530953000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.530953, -0.130723)",30967,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000913
9728,APP\PREMISES-CONV\000581,Premises - Conversion of Licence,Bi Won Restaurant,"24 COPTIC STREET, LONDON, WC1A 1NT",LA2003,Application Approved,No,20/08/2005,,,,19/08/2005,2005-07-21,,Seven Dials,E05000138,Holborn and Covent Garden,530146.05,181494.24,-0.125711,51.517396000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.517396, -0.125711)",31268,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000581
9770,APP\PREMISES-CONV\000153,Premises - Conversion of Licence,Segafredo Espresso Bar,"3A PARKWAY, LONDON, NW1 7PG",LA2003,Application Rejected - Incomplete Documentation,No,,,,,18/06/2005,2005-05-20,27/05/2005,Camden Town,E05000130,Camden Town with Primrose Hill,528878.6,183801.64,-0.143124,51.538422,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.538422, -0.143124)",31667,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000153
9820,APP\PREMISES-CONV\000053,Premises - Conversion of Licence,Paris News (formerly Your Local),"34 CAMDEN ROAD, LONDON, NW1 9DP",LA2003,Application Approved,No,07/06/2005,,,,06/06/2005,2005-09-05,,Camden Town,E05000130,Camden Town with Primrose Hill,529039.88,183969.75,-0.140739,51.539896,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.539896, -0.140739)",31743,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000053
9896,APP\PREMISES-CONV\000927,Premises - Conversion of Licence,Tinseltown,"104 HEATH STREET, LONDON, NW3 1DR",LA2003,Application Approved,No,02/09/2005,,,,30/08/2005,2005-02-08,,,E05000135,Hampstead Town,526383.92,186018.76,-0.178279,51.558911,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.558911, -0.178279)",30957,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000927
9941,APP\PREMISES-CONV\000898,Premises - Conversion of Licence,Hampstead Cricket Club,"HAMPSTEAD CRICKET CLUB LYMINGTON ROAD, LONDON, NW6 1HZ",LA2003,Application Approved,No,30/08/2005,,,,29/08/2005,2005-01-08,,,E05000145,West Hampstead,525813.93,184962.22,-0.186875,51.549543,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.549543, -0.186875)",30981,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000898
9959,APP\PREMISES-CONV\000664,Premises - Conversion of Licence,Lalibella Restaurant,"137 FORTESS ROAD, LONDON, NW5 2HR",LA2003,Application Rejected - Incomplete Documentation,No,,,,,23/08/2005,2005-07-25,28/07/2005,,E05000139,Kentish Town,529097.8,185793.5,-0.139235,51.556272,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.556272, -0.139235)",31192,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000664
10006,APP\PREMISES-CONV\000318,Premises - Conversion of Licence,Polly Restaurant Cafe,"55 SOUTH END ROAD, LONDON, NW3 2QB",LA2003,Application Rejected - Incomplete Documentation,No,,,,,14/07/2005,2005-06-15,23/06/2005,,E05000135,Hampstead Town,527170.92,185644.07,-0.167068,51.555367,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.555367, -0.167068)",31515,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000318
10061,APP\PREMISES-CONV\001064,Premises - Conversion of Licence,"The Wellcome Trust Limited, 215 Euston Road, London. NW1 2BE","210 EUSTON ROAD, LONDON, NW1 2DA",LA2003,Application Approved,No,13/09/2005,,,,31/08/2005,2005-03-08,,,E05000142,Regent's Park,529477.26,182480.89,-0.134983,51.526416,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.526416, -0.134983)",30835,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001064
10062,APP\PREMISES-CONV\000693,Premises - Conversion of Licence,Grays Inn Wines,"276 GRAY'S INN ROAD, LONDON, WC1X 8EB",LA2003,Application Approved,No,05/09/2005,,,,26/08/2005,2005-07-28,,,E05000141,King's Cross,530625.09,182634.23,-0.11838900000000001,51.52753,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.52753, -0.118389)",31167,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000693
10170,APP\PREMISES-CONV\000279,Premises - Conversion of Licence,Regency Fine Foods,"89 LEATHER LANE, LONDON, EC1N 7TS",LA2003,Application Approved,No,09/08/2005,,,,14/07/2005,2005-06-15,,,E05000138,Holborn and Covent Garden,531173.69,181983.52,-0.110728,51.521556,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.521556, -0.110728)",31552,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000279
10254,APP\PREMISES-CONV\000420,Premises - Conversion of Licence,Bloc Bar (Formerly Record Club/The Stillery,"18 KENTISH TOWN ROAD, LONDON, NW1 9NX",LA2003,Application Approved,No,13/09/2005,,,,12/09/2005,2005-01-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528951.8,183997.31,-0.141998,51.540164000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.540164, -0.141998)",31421,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000420
10257,APP\PREMISES-CONV\000622,Premises - Conversion of Licence,Lanka,"71 REGENT'S PARK ROAD, LONDON, NW1 8UY",LA2003,Application Rejected - Incomplete Documentation,No,,,,,20/08/2005,2005-07-22,27/07/2005,,E05000130,Camden Town with Primrose Hill,527858.54,184093.05,-0.157718,51.541273,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.541273, -0.157718)",31232,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000622
10287,APP\PREMISES-CONV\001065,Premises - Conversion of Licence,London St Pancras Youth Hostel Association,"79  81 ST PANCRAS INTERNATIONAL YOUTH HOSTEL EUSTON ROAD, LONDON, NW1 2QE",LA2003,Application Approved,No,20/09/2005,,,,01/09/2005,2005-04-08,,,E05000141,King's Cross,530090.52,182701.21,-0.126066,51.528255,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.528255, -0.126066)",30834,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001065
10289,APP\PREMISES-CONV\000450,Premises - Conversion of Licence,Waitrose,"125 133 CAMDEN HIGH STREET, LONDON, NW1 7JR",LA2003,Application Approved,No,19/09/2005,,,,02/08/2005,2005-04-07,,Camden Town,E05000130,Camden Town with Primrose Hill,528956.79,183681.22,-0.142042,51.537321999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537322, -0.142042)",31391,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000450
10308,APP\PREMISES-CONV\000854,Premises - Conversion of Licence,Corks,"9A  11 SWAIN'S LANE, LONDON, N6 6QX",LA2003,Application Rejected - Incomplete Documentation,No,,,,,02/09/2005,2005-05-08,12/08/2005,,E05000137,Highgate,528310.66,186411.52,-0.150358,51.562006,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.562006, -0.150358)",31023,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000854
10470,APP\PREMISES-CONV\000343,Premises - Conversion of Licence,Cosmoba,"9 COSMO PLACE, LONDON, WC1N 3AP",LA2003,Application Approved,No,25/07/2005,,,,23/07/2005,2005-06-24,,,E05000138,Holborn and Covent Garden,530280.54,181985.11,-0.12359300000000001,51.521776,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.521776, -0.123593)",31492,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000343
10473,APP\PREMISES-CONV\000204,Premises - Conversion of Licence,Unwins Limited,"111 GUILFORD STREET, LONDON, WC1N 1DP",LA2003,Application Approved,No,16/07/2005,,,,30/06/2005,2005-01-06,,,E05000141,King's Cross,530818.21,182341.18,-0.11571600000000001,51.524852,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.524852, -0.115716)",31621,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,originAPP\PREMISES-CONV\000204
10481,APP\PREMISES-CONV\000491,Premises - Conversion of Licence,Budget Beers,"104 QUEEN'S CRESCENT, LONDON, NW5 4DU",LA2003,Application Approved,No,11/08/2005,,,,10/08/2005,2005-12-07,,,E05000136,Haverstock,528342.17,185112.83,-0.150377,51.550328,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.550328, -0.150377)",31351,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000491
10492,APP\PREMISES-CONV\000119,Premises - Conversion of Licence,Burgh House Trust,"BURGH HOUSE NEW END SQUARE, LONDON, NW3 1LT",LA2003,Application Approved,No,16/06/2005,,,,16/06/2005,2005-05-18,,,E05000135,Hampstead Town,526606.79,185947.6,-0.175092,51.558221,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.558221, -0.175092)",31692,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000119
10498,APP\PREMISES-CONV\000837,Premises - Conversion of Licence,Bankok Thai Restaurant,"NEW COLLEGE PARADE FINCHLEY ROAD, LONDON, NW3 5EP",LA2003,Application Approved,No,07/09/2005,,,,31/08/2005,2005-03-08,,,E05000133,Frognal and Fitzjohns,526541.88,184536.28,-0.176535,51.545552,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.545552, -0.176535)",31040,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000837
10501,APP\PREMISES-CONV\000986,Premises - Conversion of Licence,The Wine Cellar,"193 KENTISH TOWN ROAD, LONDON, NW5 2JU",LA2003,Application Approved,No,13/09/2005,,,,31/08/2005,2005-03-08,,,E05000139,Kentish Town,528915.05,184769.23,-0.142245,51.547109000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.547109, -0.142245)",30908,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000986
10508,APP\PREMISES-CONV\000602,Premises - Conversion of Licence,Chutneys,"124 DRUMMOND STREET, LONDON, NW1 2PA",LA2003,Application Rejected - Incomplete Documentation,No,,,,,20/08/2005,2005-07-22,27/07/2005,,E05000142,Regent's Park,529274.04,182542.15,-0.137888,51.527013000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.527013, -0.137888)",31250,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000602
10571,APP\PREMISES-CONV\000794,Premises - Conversion of Licence,Grand Union (Camden),"102 106 CAMDEN ROAD, LONDON, NW1 9EA",LA2003,Application Approved,No,08/09/2005,,,08/09/2005,26/08/2005,2005-07-28,,,E05000131,Cantelowes,529236.01,184161.88,-0.13784200000000002,51.541578,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.541578, -0.137842)",31075,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000794
10587,APP\PREMISES-CONV\000287,Premises - Conversion of Licence,Swiss Cottage Hotel,"4 ADAMSON ROAD, LONDON, NW3 3HP",LA2003,Application Rejected - Incomplete Documentation,No,,,,,13/07/2005,2005-06-14,20/06/2005,,E05000128,Belsize,526812.44,184424.26,-0.172675,51.544484999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.544485, -0.172675)",31544,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000287
10624,APP\PREMISES-CONV\000036,Premises - Conversion of Licence,Grocery Store,"47 FORTESS ROAD, LONDON, NW5 1AD",LA2003,Application Approved,No,26/05/2005,,,,24/05/2005,2005-04-26,,,E05000139,Kentish Town,528983.23,185508.8,-0.140991,51.553740000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.55374, -0.140991)",31757,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000036
10718,APP\PREMISES-CONV\000894,Premises - Conversion of Licence,Fairly Square,"51 RED LION STREET, LONDON, WC1R 4PF",LA2003,Application Approved In Full,No,31/08/2005,,,,30/08/2005,2005-02-08,,,E05000138,Holborn and Covent Garden,530692.5,181775.04,-0.117736,51.519793,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.519793, -0.117736)",30985,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000894
10764,APP\PREMISES-CONV\000856,Premises - Conversion of Licence,Oddbins (Uk) Ltd.,"64 BELSIZE LANE, LONDON, NW3 5BJ",LA2003,Application Approved,No,25/08/2005,,,,25/08/2005,2005-07-28,,,E05000133,Frognal and Fitzjohns,526869.07,184924.75,-0.171679,51.548970000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.54897, -0.171679)",31022,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000856
10766,APP\PREMISES-CONV\001147,Premises - Conversion of Licence,The Langorf Hotel,"18  20 FROGNAL, LONDON, NW3 6AG",LA2003,Application Approved,No,06/09/2005,,,,02/09/2005,2005-05-08,,,E05000133,Frognal and Fitzjohns,526284.12,185076.31,-0.180056,51.550463,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.550463, -0.180056)",30761,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001147
10778,APP\PREMISES-CONV\000494,Premises - Conversion of Licence,Mill Lane Bistro,"77 MILL LANE, LONDON, NW6 1NB",LA2003,Application Approved,No,10/08/2005,,,,09/08/2005,2005-11-07,,,E05000145,West Hampstead,525181.93,185202.52,-0.195899,51.551843,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.551843, -0.195899)",31349,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000494
10834,APP\PREMISES-CONV\000848,Premises - Conversion of Licence,Metro Central,"38 KINGSWAY, LONDON, WC2B 6EX",LA2003,Application Approved,No,29/08/2005,,,,29/08/2005,2005-01-08,,,E05000138,Holborn and Covent Garden,530636.89,181331.4,-0.118702,51.515819,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515819, -0.118702)",31029,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000848
10848,APP\PREMISES-CONV\001233,Premises - Conversion of Licence,Goodenough College,"LONDON HOUSE MECKLENBURGH SQUARE, LONDON, WC1N 2AB",LA2003,Application Approved,No,27/08/2005,,,,26/08/2005,2005-07-29,,,E05000141,King's Cross,530663.71,182276.51,-0.11796500000000001,51.524307,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.524307, -0.117965)",30681,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001233
10874,APP\PREMISES-CONV\000644,Premises - Conversion of Licence,Pix Bar,"63 NEAL STREET, LONDON, WC2H 9PJ",LA2003,Application Approved,No,02/09/2005,,,,19/08/2005,2005-07-21,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.515044, -0.126064)",31212,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000644
10943,APP\PREMISES-CONV\000510,Premises - Conversion of Licence,Brookes Brothers Wine Bar & Brasserie,"33 BROOKE STREET, LONDON, EC1N 7RS",LA2003,Application Rejected - Incomplete Documentation,No,,,,,11/08/2005,2005-07-13,27/07/2005,,E05000138,Holborn and Covent Garden,531153.32,181689.81,-0.11112999999999999,51.518921,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.518921, -0.11113)",31334,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000510
10950,APP\PREMISES-CONV\000788,Premises - Conversion of Licence,Don Quixote,"101 KINGSWAY, LONDON, WC2B 6QU",LA2003,Application Approved,No,31/08/2005,,,,30/08/2005,2005-01-08,,,E05000138,Holborn and Covent Garden,530599.22,181426.23,-0.119209,51.51668,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.51668, -0.119209)",31081,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000788
10983,APP\PREMISES-CONV\000421,Premises - Conversion of Licence,Eastnor Castle,"145 EASTNOR CASTLE CHALTON STREET, LONDON, NW1 1NR",LA2003,Application Rejected - Incomplete Documentation,No,,,,,29/07/2005,2005-06-30,06/07/2005,,E05000143,St Pancras and Somers Town,529508.9,183238.7,-0.134248,51.533219,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.533219, -0.134248)",31420,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000421
10986,APP\PREMISES-CONV\000821,Premises - Conversion of Licence,AMICO BIO (previously named Italian Kitchen),"43 NEW OXFORD STREET, LONDON, WC1A 1BH",LA2003,Application Approved,No,01/09/2005,,,,27/08/2005,2005-07-29,,Seven Dials,E05000138,Holborn and Covent Garden,530175.35,181438.83,-0.12531,51.516890999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.516891, -0.12531)",31054,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000821
11013,APP\PREMISES-CONV\001073,Premises - Conversion of Licence,La Forchetta,"12  13 GREVILLE STREET, LONDON, EC1N 8SB",LA2003,Application Approved,No,03/09/2005,,,,02/09/2005,2005-05-08,,,E05000138,Holborn and Covent Garden,531406.52,181685.63,-0.107485,51.518824,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.518824, -0.107485)",30826,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001073
11019,APP\PREMISES-CONV\001014,Premises - Conversion of Licence,McDonald's Restaurants Ltd,"112 114 CAMDEN HIGH STREET, LONDON, NW1 0LU",LA2003,Application Approved,No,01/09/2005,,,,31/08/2005,2005-03-08,,Camden Town,E05000130,Camden Town with Primrose Hill,529027.28,183739.2,-0.141005,51.537827,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.537827, -0.141005)",30884,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001014
11029,APP\PREMISES-CONV\000073,Premises - Conversion of Licence,Sizzling China,"273 EVERSHOLT STREET, LONDON, NW1 1BA",LA2003,Application Rejected - Incomplete Documentation,No,,,,,04/06/2005,2005-06-05,11/05/2005,Camden Town,E05000142,Regent's Park,529184.5,183339.22,-0.13888599999999998,51.534197,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.534197, -0.138886)",31732,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000073
11030,APP\PREMISES-CONV\001194,Premises - Conversion of Licence,Bombay Flame Indian Cuisine,"74 KINGSGATE ROAD, LONDON, NW6 4TE",LA2003,Application Approved,No,05/09/2005,,,,02/09/2005,2005-05-08,,,E05000140,Kilburn,525222.39,184163.65,-0.195686,51.542497999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.542498, -0.195686)",30718,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001194
11121,APP\PREMISES-CONV\000465,Premises - Conversion of Licence,Ideal Stores,"65  69 WERRINGTON STREET, LONDON, NW1 1QP",LA2003,Application Rejected - Incomplete Documentation,No,,,,,04/08/2005,2005-06-07,12/07/2005,,E05000143,St Pancras and Somers Town,529526.98,183156.56,-0.134018,51.532477,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.532477, -0.134018)",31377,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000465
11141,APP\PREMISES-CONV\000960,Premises - Conversion of Licence,Souk Restaurant,"4   5 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,06/09/2005,,,,30/08/2005,2005-02-08,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514446, -0.126545)",30928,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000960
11174,APP\PREMISES-CONV\000805,Premises - Conversion of Licence,Harrison Arms,"28 HARRISON STREET, LONDON, WC1H 8JF",LA2003,Application Approved,No,25/08/2005,,,,24/08/2005,2005-07-26,,,E05000141,King's Cross,530504.34,182634.44,-0.120129,51.52756,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.52756, -0.120129)",31064,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000805
11287,APP\PREMISES-CONV\000146,Premises - Conversion of Licence,Donmar Warehouse Theatre,"41 EARLHAM STREET, LONDON, WC2H 9LX",LA2003,Application Approved,No,22/06/2005,,,,21/06/2005,2005-05-23,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514056, -0.126014)",31674,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000146
11305,APP\PREMISES-CONV\000962,Premises - Conversion of Licence,Carob Tree Restaurant,"15 ST ALBANS VILLAS, LONDON, NW5 1QU",LA2003,Application Approved,No,31/08/2005,,,,30/08/2005,2005-02-08,,,E05000137,Highgate,528371.76,186289.74,-0.14952100000000002,51.560897,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.560897, -0.149521)",30926,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000962
11328,APP\PREMISES-CONV\000459,Premises - Conversion of Licence,Frank'S Cafe,"52 NEAL STREET, LONDON, WC2H 9PA",LA2003,Application Approved,No,05/08/2005,,,,04/08/2005,2005-06-07,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.514446, -0.126545)",31383,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000459
11375,APP\PREMISES-CONV\001007,Premises - Conversion of Licence,"Radisson Blu Edwardian, Kenilworth Hotel","94  97 GREAT RUSSELL STREET, LONDON, WC1B 3LB",LA2003,Application Approved,No,05/09/2005,,,,31/08/2005,2005-03-08,,,E05000129,Bloomsbury,529925.45,181546.18,-0.12887,51.517914000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.517914, -0.12887)",30891,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\001007
11496,APP\PREMISES-CONV\000870,Premises - Conversion of Licence,Domino's Pizza,"157 REGENT'S PARK ROAD, LONDON, NW1 8BB",LA2003,Application Approved,No,24/08/2005,,,,23/08/2005,2005-07-26,,Camden Town,E05000136,Haverstock,528161.47,184381.14,-0.153248,51.543793,Nearest OS Open Map-Local Building,11/05/2017 07:37:31 PM,"(51.543793, -0.153248)",31008,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-CONV\000870
