,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
8878,APP\PREMISES-LICOPY\0101,Premises - Copy of Licence,NWC (formerly Legacy),"135 FINCHLEY ROAD, LONDON, NW3 6JH",LA2003,Application Approved In Full,No,,,,,,2014-09-12,,,E05000144,Swiss Cottage,526612.06,184280.06,-0.17561500000000002,51.543234000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.543234, -0.175615)",30560,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0101
8921,APP\PREMISES-LICOPY\0044,Premises - Copy of Licence,Compagnie des Vins Surnaturel,"8  10 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved In Full,No,,,,,,2013-04-19,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.514446, -0.126545)",30614,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0044
8939,APP\PREMISES-LICOPY\0167,Premises - Copy of Licence,The Bull Steak Expert Limited,"54 RED LION STREET, LONDON, WC1R 4PD",LA2003,Application Approved In Full,No,,,,,,2016-04-26,,,E05000138,Holborn and Covent Garden,530721.76,181731.7,-0.11733099999999999,51.519397,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.519397, -0.117331)",30498,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0167
8990,APP\PREMISES-LICOPY\0208,Premises - Copy of Licence,The T.E. Dingwall Building (Formerly Lock 17/Highlight),"EAST YARD CAMDEN LOCK PLACE, LONDON, NW1 8AL",LA2003,Application Approved In Full,No,,,,,,2017-03-24,,Camden Town,E05000130,Camden Town with Primrose Hill,528681.08,184131.14,-0.145851,51.541428,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.541428, -0.145851)",30458,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0208
9036,APP\PREMISES-LICOPY\0121,Premises - Copy of Licence,Joys Cards and News,"3 BACK HILL, LONDON, EC1R 5EN",LA2003,Application Approved In Full,No,,,,,,2015-03-18,,,E05000138,Holborn and Covent Garden,531225.62,182076.7,-0.109945,51.522381,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.522381, -0.109945)",30540,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0121
9288,APP\PREMISES-LICOPY\0123,Premises - Copy of Licence,Valencia Cafe,"74 MARCHMONT STREET, LONDON, WC1N 1AB",LA2003,Application Approved In Full,No,,,,,,2015-04-23,,,E05000129,Bloomsbury,530167.12,182389.54,-0.125078,51.525437,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.525437, -0.125078)",30538,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0123
9394,APP\PREMISES-LICOPY\0072,Premises - Copy of Licence,The Crowndale,"61  65 CROWNDALE ROAD, LONDON, NW1 1TN",LA2003,Application Approved In Full,No,,,,,,2013-09-12,,Camden Town,E05000142,Regent's Park,529270.44,183351.25,-0.13764300000000002,51.534285,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.534285, -0.137643)",30589,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0072
9427,APP\PREMISES-LICOPY\0168,Premises - Copy of Licence,Village Stores,"62 LAWFORD ROAD, LONDON, NW5 2LN",LA2003,Application Approved In Full,No,,,,,,2016-04-28,,,E05000131,Cantelowes,529360.33,184675.33,-0.13586199999999998,51.546164000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.546164, -0.135862)",30497,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0168
9545,APP\PREMISES-LICOPY\0188,Premises - Copy of Licence,Rosa's Thai Cafe,"26 EARLHAM STREET, LONDON, WC2H 9LN",LA2003,Application Approved In Full,No,,,,,,2016-12-21,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.513596, -0.127317)",30477,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0188
9683,APP\PREMISES-LICOPY\0030,Premises - Copy of Licence,Joe's Southern Table & Bar,"298 302 KENTISH TOWN ROAD, LONDON, NW5 2TG",LA2003,Application Approved In Full,No,,,,,,2012-11-26,,,E05000139,Kentish Town,529038.33,185212.57,-0.140306,51.551065,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.551065, -0.140306)",30628,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0030
