,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9685,2015/6462/TC,Table and Chairs,Gail's,"64 Hampstead High Street, London, NW3 1QH",TC,Final Decision,1,20/04/2016,,20/04/2017,,,2015-11-18,,,E05000135,Hampstead Town,526385.31,185716.08,-0.178368,51.55619,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.55619, -0.178368)",34562,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/6462/TC
9696,2010/1095/TC,Table and Chairs,Hampstead Tea Rooms,"9 South End Road, London, NW3 2PT",TC,Final Decision,0,12/04/2010,,12/04/2011,,,2010-01-03,,,E05000135,Hampstead Town,527227.98,185526.22,-0.16628800000000002,51.554295,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.554295, -0.166288)",35488,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/1095/TC
9716,2010/0930/TC,Table and Chairs,The Flask PH,"14 Flask Walk, London, NW3 1HE",TC,Final Decision,0,29/03/2010,,29/03/2011,,,2010-09-02,,,E05000135,Hampstead Town,526495.3,185774.76,-0.176761,51.556693,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.556693, -0.176761)",35492,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/0930/TC
9749,2011/4544/TC,Table and Chairs,Starbucks,"175 Tottenham Court Road, London, W1T 7NX",TC,Final Decision,0,14/10/2011,,11/10/2012,,,2011-06-09,,,E05000129,Bloomsbury,529494.54,182024.08,-0.134901,51.522307,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.522307, -0.134901)",35257,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2011/4544/TC
9756,2015/1612/TC,Table and Chairs,La Bottega,"36 Monmouth Street, London, WC2H 9EP",TC,Final Decision,2,,,,,,2015-03-18,09/06/2015,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.513596, -0.127317)",34694,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/1612/TC
9813,2013/1463/TC,Table and Chairs,Earl of Camden,"55 Parkway, London, NW1 7PN",TC,Final Decision,2,30/04/2013,,26/01/2014,,,2012-11-09,,Camden Town,E05000130,Camden Town with Primrose Hill,528830.64,183707.33,-0.14385,51.537586,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.537586, -0.14385)",35054,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2013/1463/TC
9819,2014/7030/TC,Table and Chairs,Pret A Manger,"125 High Holborn, London, WC1V 6QA",TC,Final Decision,0,23/03/2015,,15/12/2015,,,2014-10-11,,Seven Dials,E05000138,Holborn and Covent Garden,530448.45,181579.11,-0.121324,51.518089,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.518089, -0.121324)",34739,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2014/7030/TC
9890,2016/6805/TC,Table and Chairs,Brot Kultur  (Formerly Kemps Bakery),"154-155 Tottenham Court Road, London, W1T 7NG",TC,Final Decision,1,16/03/2017,,16/01/2018,,,2016-09-12,,,E05000129,Bloomsbury,529383.14,182142.58,-0.136463,51.523398,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.523398, -0.136463)",34336,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/6805/TC
9895,2010/0176/TC,Table and Chairs,La Torre,"32 Endell Street, London, WC2H 9AG",TC,Final Decision,0,22/02/2010,,22/02/2011,,,2009-11-12,,Seven Dials,E05000138,Holborn and Covent Garden,530133.52,181364.62,-0.12594,51.516234000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.516234, -0.12594)",35507,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/0176/TC
9932,2015/2425/TC,Table and Chairs,Pizza express,"93-99 Euston Road, London, NW1 2RA",TC,Final Decision,1,08/07/2015,,12/06/2016,,,2015-04-23,,,E05000141,King's Cross,530037.31,182728.95,-0.126822,51.528517,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.528517, -0.126822)",34670,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/2425/TC
9987,2016/3289/TC,Table and Chairs,The 10 Cases,"16 nd 18 Endell Street, London, C2H 9BD",TC,Final Decision,6,09/05/2017,,09/05/2020,,,2016-06-14,,Seven Dials,E05000138,Holborn and Covent Garden,530211.81,181163.2,-0.12488599999999998,51.514406,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.514406, -0.124886)",34440,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/3289/TC
10014,2016/3489/TC,Table and Chairs,Wot the Dickens,"3-5 Woburn Walk, London, WC1H 0JJ",TC,Final Decision,0,25/08/2016,,26/06/2017,,,2016-06-22,,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.526845, -0.129579)",34434,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/3489/TC
10015,2010/5536/TC,Table and Chairs,Pizza Hut,"150 Southampton Row, London, WC1B 5AL",TC,Final Decision,0,24/11/2010,,11/11/2011,,,2009-09-23,,,E05000138,Holborn and Covent Garden,530280.54,181985.11,-0.12359300000000001,51.521776,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.521776, -0.123593)",35394,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/5536/TC
