,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
2711,NOI\00183,Notification of Interest,Shaka Zulu,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved,No,,,14/09/2013,,,2012-09-14,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.542256, -0.14816)",7897,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00183
2721,NOI\00056,Notification of Interest,Bunga Bunga (Fomerly The Drury Club Basement),"167 DRURY LANE, LONDON, WC2B 5PG",LA2003,Application Approved,No,,,04/03/2011,,,2010-04-03,,Seven Dials,E05000138,Holborn and Covent Garden,530390.33,181320.63,-0.12225699999999999,51.51578,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51578, -0.122257)",8017,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00056
2990,NOI\00117,Notification of Interest,Souk Restaurant,"4   5 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,,,05/06/2012,,,2011-06-06,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514446, -0.126545)",7959,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00117
3074,NOI\00278,Notification of Interest,Wildwood Kitchen (Cafe Pasta),"184 SHAFTESBURY AVENUE, LONDON, WC2H 8JB",LA2003,Application Approved,No,,,09/06/2015,,,2014-09-06,,Seven Dials,E05000138,Holborn and Covent Garden,530027.65,181220.39,-0.12751800000000002,51.514962,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514962, -0.127518)",7807,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00278
3139,NOI\00033,Notification of Interest,Hope & Anchor,"74 CROWNDALE ROAD, LONDON, NW1 1TP",LA2003,Application Approved,No,,,30/10/2010,,,2009-10-30,,Camden Town,E05000142,Regent's Park,529270.44,183351.25,-0.13764300000000002,51.534285,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.534285, -0.137643)",8036,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00033
3360,NOI\00396,Notification of Interest,"Proud  Camden, The Horse Hospital","THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved,No,,,25/01/2018,,,2017-01-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.542256, -0.14816)",7691,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00396
3401,NOI\00331,Notification of Interest,Senor Ceviche (formerly known as The Barnyard),"18 CHARLOTTE STREET, LONDON, W1T 2LZ",LA2003,Application Approved,No,,,23/07/2016,,,2015-07-24,,,E05000129,Bloomsbury,529528.04,181652.4,-0.134555,51.518959,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.518959, -0.134555)",7754,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00331
3437,NOI\00133,Notification of Interest,Spearmint Rhino,"161 TOTTENHAM COURT ROAD, LONDON, W1T 7NN",LA2003,Application Approved,No,,,07/11/2012,,,2011-08-11,,,E05000129,Bloomsbury,529383.14,182142.58,-0.136463,51.523398,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523398, -0.136463)",7945,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00133
3592,NOI\00101,Notification of Interest,Kentucky Fried Chicken,"71 TOTTENHAM COURT ROAD, LONDON, W1T 2HD",LA2003,Application Approved,No,,,30/05/2012,,,2011-05-31,,,E05000129,Bloomsbury,529517.29,181805.45,-0.134654,51.520337,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.520337, -0.134654)",7975,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00101
3645,NOI\00051,Notification of Interest,Grand Union (Camden),"102 106 CAMDEN ROAD, LONDON, NW1 9EA",LA2003,Application Approved,No,,,09/02/2011,,,2010-09-02,,,E05000131,Cantelowes,529236.01,184161.88,-0.13784200000000002,51.541578,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541578, -0.137842)",8022,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00051
